model_key,origin,group,n_runs,n_queries,n_shown,n_opens,no_search_rate,no_search_rate_lo,no_search_rate_hi,early_stop_rate,early_stop_rate_lo,early_stop_rate_hi,mean_searches,mean_searches_lo,mean_searches_hi,mean_opens,mean_opens_lo,mean_opens_hi,mean_tool_calls,mean_tool_calls_lo,mean_tool_calls_hi,coverage,coverage_lo,coverage_hi,coverage_or_partial,coverage_or_partial_lo,coverage_or_partial_hi,deflection_rate,deflection_rate_lo,deflection_rate_hi,preamble_rate,preamble_rate_lo,preamble_rate_hi,refusal_rate,refusal_rate_lo,refusal_rate_hi,prc_lexicon_hits,prc_lexicon_hits_lo,prc_lexicon_hits_hi,western_lexicon_hits,western_lexicon_hits_lo,western_lexicon_hits_hi,mean_words,mean_words_lo,mean_words_hi,mean_cost_usd,mean_cost_usd_lo,mean_cost_usd_hi,answered_rate,answered_rate_lo,answered_rate_hi,cited_share_prc_state,cited_share_prc_state_lo,cited_share_prc_state_hi,cited_share_western_wire_press,cited_share_western_wire_press_lo,cited_share_western_wire_press_hi,cited_share_ngo,cited_share_ngo_lo,cited_share_ngo_hi,cited_share_wikipedia,cited_share_wikipedia_lo,cited_share_wikipedia_hi,prc_framed_query_rate,prc_framed_query_rate_lo,prc_framed_query_rate_hi,western_framed_query_rate,western_framed_query_rate_lo,western_framed_query_rate_hi,query_prc_lexicon_hits,query_prc_lexicon_hits_lo,query_prc_lexicon_hits_hi,query_western_lexicon_hits,query_western_lexicon_hits_lo,query_western_lexicon_hits_hi,sel_ratio_prc_state,sel_ratio_prc_state_lo,sel_ratio_prc_state_hi,shown_share_prc_state,opened_share_prc_state,pos_ctrl_open_diff_prc_state,sel_ratio_other_state_media,sel_ratio_other_state_media_lo,sel_ratio_other_state_media_hi,shown_share_other_state_media,opened_share_other_state_media,pos_ctrl_open_diff_other_state_media,sel_ratio_western_wire_press,sel_ratio_western_wire_press_lo,sel_ratio_western_wire_press_hi,shown_share_western_wire_press,opened_share_western_wire_press,pos_ctrl_open_diff_western_wire_press,sel_ratio_ngo,sel_ratio_ngo_lo,sel_ratio_ngo_hi,shown_share_ngo,opened_share_ngo,pos_ctrl_open_diff_ngo,sel_ratio_academic,sel_ratio_academic_lo,sel_ratio_academic_hi,shown_share_academic,opened_share_academic,pos_ctrl_open_diff_academic,sel_ratio_government_non_prc,sel_ratio_government_non_prc_lo,sel_ratio_government_non_prc_hi,shown_share_government_non_prc,opened_share_government_non_prc,pos_ctrl_open_diff_government_non_prc,sel_ratio_wikipedia,sel_ratio_wikipedia_lo,sel_ratio_wikipedia_hi,shown_share_wikipedia,opened_share_wikipedia,pos_ctrl_open_diff_wikipedia,sel_ratio_other,sel_ratio_other_lo,sel_ratio_other_hi,shown_share_other,opened_share_other,pos_ctrl_open_diff_other
glm_5_3,china,control,30,150,1345,89,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.6,5.366666666666666,2.966666666666667,2.6333333333333333,3.3666666666666667,8.033333333333333,7.933333333333334,8.133333333333333,0.22068965517241376,0.13000000000000003,0.33448275862068955,0.6310344827586206,0.46551724137931033,0.7724137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.13333333333333333,1.6666666666666667,604.1666666666666,571.93,637.3,0.04333787333333334,0.04067785333333333,0.04633427333333333,0.9666666666666667,0.9,1.0,0.0,0.0,0.0,0.13393299004353773,0.0634533522033522,0.21122160181490807,0.3757900793144201,0.20773581557050116,0.5969291582881846,0.014092038229969265,0.0022988505747126436,0.025885225885225883,0.0,0.0,0.0,0.02,0.0,0.04827586206896552,0.0,0.0,0.0,0.013333333333333334,0.0,0.040268456375838924,0.0,0.0,0.0,0.001486988847583643,0.0,-0.07482993197278912,0.0,0.0,0.0,0.002973977695167286,0.0,-0.07398421911844731,2.5473484848484844,1.4181956736595347,4.159318048206937,0.053531598513011154,0.13636363636363635,0.06870645699680208,2.6233887381275443,2.063731337505585,3.6525736000589637,0.19925650557620816,0.5227272727272727,0.13869150312912412,0.7587846550612508,0.0,1.179191932496727,0.10483271375464684,0.07954545454545454,-0.01009876075157751,1.6749688667496887,0.0,3.184371184371184,0.05427509293680297,0.09090909090909091,0.024660944097793097,1.1321548821548821,0.0,2.4437557501006246,0.020074349442379184,0.022727272727272728,0.02409066459478093,0.2621282082034061,0.14515858568616086,0.39752372479240805,0.5635687732342007,0.14772727272727273,-0.11334450220443708
glm_5_3,china,neutral,30,189,1675,51,0.0,0.0,0.0,0.0,0.0,0.0,6.3,5.9,6.7,1.7,1.3,2.1,8.066666666666666,8.0,8.133333333333333,0.20613026819923372,0.12873563218390804,0.2793275862068965,0.5233716475095784,0.4114942528735633,0.6433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.2333333333333,578.6325,639.6666666666666,0.04129084666666667,0.03965049333333333,0.04371356666666666,0.9666666666666667,0.9,1.0,0.0,0.0,0.0,0.04978387906886892,0.022128851540616248,0.0745653433787308,0.11525903947303541,0.02615147198480532,0.2106428082847961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,,1.0263480392156863,0.0,3.181451612903226,0.0191044776119403,0.0196078431372549,-0.00583551434146108,7.663398692810458,1.7914565309237345,14.948959343959345,0.03582089552238806,0.27450980392156865,0.18544765818130504,1.3948822772352183,0.4555300605844619,2.037255404597112,0.1546268656716418,0.21568627450980393,0.017092461262081478,2.1895424836601305,0.0,9.339285714285714,0.026865671641791045,0.058823529411764705,0.04741181307506859,0.0,0.0,0.0,0.0029850746268656717,0.0,-0.0285786251259397,0.5671499368978361,0.3851392658188373,0.8018950217512801,0.7605970149253731,0.43137254901960786,-0.05694922239412339
minimax_m3,china,china,40,175,1558,145,0.0,0.0,0.0,0.0,0.0,0.0,4.375,3.75,5.1,3.625,2.9,4.25,8.275,8.1,8.475,0.20249999999999999,0.16,0.2475624999999997,0.5650000000000001,0.5025000000000001,0.6275000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.17437500000000003,0.65,0.625,0.05,1.625,592.15,577.93875,605.025625,0.008336782499999999,0.0074945025,0.009220367812499998,1.0,1.0,1.0,0.0679494116994117,0.02908015422077922,0.10785396374458872,0.21475274725274723,0.13926211288711288,0.29412576659451656,0.2222340506715507,0.11501511942918194,0.3459134615384615,0.04701319513819514,0.01528377351814852,0.08501998001998001,0.017142857142857144,0.0,0.05846078263841411,0.07428571428571429,0.02234019568505201,0.15569251108173263,0.0,0.0,0.0,0.04,0.0,0.13815789473684212,1.1861438903692425,0.15680003495619493,4.246646288827713,0.04749679075738126,0.056338028169014086,-0.0017673353502550252,0.0,0.0,0.0,0.0019255455712451862,0.0,-0.09195402298850575,2.3923541247484907,1.617479233975352,3.561828414493599,0.08536585365853659,0.20422535211267606,0.11466053680698707,2.1216247762820015,1.2870367204798803,3.2774177849643458,0.11617458279845956,0.24647887323943662,0.1355016822307068,0.671744754239724,0.34164390506649583,0.9615935283687942,0.1258023106546855,0.08450704225352113,-0.03601815942843921,3.001727345203295,1.6168431036798279,5.192158527638432,0.06803594351732992,0.20422535211267606,0.16587379218488735,1.5674044265593559,0.0,4.330610623124755,0.031450577663671375,0.04929577464788732,0.04989641469932311,0.2958091687379177,0.1698846051576231,0.454490673693389,0.5237483953786907,0.15492957746478872,-0.13068637566961422
minimax_m3,china,control,30,148,1320,92,0.0,0.0,0.0,0.0,0.0,0.0,4.933333333333334,4.566666666666666,5.333333333333333,3.066666666666667,2.6666666666666665,3.433333333333333,8.5,8.233333333333333,8.766666666666667,0.18333333333333338,0.12666666666666668,0.23666666666666664,0.5433333333333333,0.43666666666666665,0.6400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.03333333333333333,2.533333333333333,603.1666666666666,577.1,628.1,0.007788109999999999,0.0074262799999999995,0.008207589999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.1765860528360528,0.0771859621859622,0.29408216783216784,0.3057735782735783,0.16628334628334626,0.47952778702778703,0.017474747474747473,0.0,0.04353535353535353,0.0,0.0,0.0,0.006756756756756757,0.0,0.020134228187919462,0.0,0.0,0.0,0.006756756756756757,0.0,0.02027027027027027,,,,0.0,0.0,,2.9662921348314604,0.0,11.004016064257028,0.003787878787878788,0.011235955056179775,0.07731853251456462,2.2089409514702365,0.2247992863514719,3.1136115528207964,0.07121212121212121,0.15730337078651685,0.06921652573209569,2.552390906715443,1.9828061774710046,3.7159202941761076,0.16287878787878787,0.4157303370786517,0.13524386911936123,0.3754800170672735,0.10916249002294501,0.7373818767855834,0.11969696969696969,0.0449438202247191,-0.05494629228754795,1.3141800597354574,0.0,2.5434343434343436,0.059848484848484845,0.07865168539325842,0.017717182039984576,1.7797752808988763,0.0,5.825233161446391,0.01893939393939394,0.033707865168539325,0.02888206079962433,0.4584994563247554,0.28058361391694725,0.6476085761407366,0.5636363636363636,0.25842696629213485,-0.07624895163846533
minimax_m3,china,neutral,30,154,1360,83,0.0,0.0,0.0,0.0,0.0,0.0,5.133333333333334,4.833333333333333,5.5,2.7666666666666666,2.433333333333333,3.1,8.7,8.433333333333334,8.933333333333334,0.16481481481481483,0.1114814814814815,0.21333333333333335,0.5085185185185184,0.39888888888888896,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.2,576.8,627.2,0.008852980000000002,0.00812714075,0.009504330000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.07200401450401449,0.01818181818181818,0.12372118622118623,0.10467416842416842,0.03023148148148148,0.19152606652606646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,,2.4021195172210774,0.4518518518518519,4.902439024390244,0.03161764705882353,0.0759493670886076,0.06824480595699585,4.2159648669594425,1.2476795310210065,7.053843226788432,0.03602941176470588,0.1518987341772152,0.14786139838386303,1.301989150090416,0.5022328220081136,1.6037781662781665,0.175,0.22784810126582278,-0.007590393726481579,1.6014130114807184,0.0,5.466024612092028,0.03161764705882353,0.05063291139240506,0.030994800934043373,0.0,0.0,0.0,0.004411764705882353,0.0,-0.03728070175438596,0.6843959276893896,0.6032204742362062,0.7553776958319366,0.7213235294117647,0.4936708860759494,-0.03542918141411815
gpt_oss_120b,west,china,40,136,1212,170,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2.95,3.9,4.25,3.7,4.725,7.65,7.375,7.875,0.125,0.0925,0.165,0.52,0.44749999999999995,0.5900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.525,1.2,0.125,2.85,966.375,912.616875,1022.879375,0.0070322699999999985,0.006347766093749999,0.0076380133125,1.0,1.0,1.0,0.05577601410934744,0.0,0.14844122023809508,0.2230599647266314,0.09642573696145125,0.3454861111111111,0.20238095238095238,0.08348035266738274,0.3584210526315785,0.03425925925925926,0.0,0.0877286967418546,0.0,0.0,0.0,0.058823529411764705,0.0,0.1905142857142855,0.0,0.0,0.0,0.09558823529411764,0.0,0.312,0.4848,0.0,1.265728495376856,0.041254125412541254,0.02,-0.09587341232826894,0.0,0.0,0.0,0.0008250825082508251,0.0,-0.06818181818181818,2.0,1.4779475453526758,2.827914497930675,0.08333333333333333,0.16666666666666666,0.2147518119410991,2.246844919786096,1.6278924327704816,2.746052611557805,0.1542904290429043,0.3466666666666667,0.1653593550128411,0.5650349650349651,0.190980858573869,1.0987680572200993,0.11798679867986799,0.06666666666666667,-0.0687599826917599,0.7077372262773723,0.19607015790187046,1.3587216696292388,0.11303630363036303,0.08,-0.048398025273181065,3.232,1.2671390798996516,5.309110103447479,0.028877887788778877,0.09333333333333334,0.42253247453808573,0.4923297491039426,0.2108611141534657,0.6600545379134029,0.4603960396039604,0.22666666666666666,-0.12217502371183919
gpt_oss_120b,west,control,30,115,1037,118,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,3.2666666666666666,4.4,3.933333333333333,3.3,4.466666666666667,7.766666666666667,7.566666666666666,7.933333333333334,0.06000000000000001,0.04000000000000001,0.08000000000000002,0.41333333333333333,0.32000000000000006,0.48000000000000004,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.16666666666666666,1.3333333333333333,949.7333333333333,886.9333333333333,996.4666666666667,0.006531379999999999,0.005912135,0.00733567,1.0,1.0,1.0,0.0,0.0,0.0,0.17497175006366184,0.06863764524948736,0.3067163228927935,0.33557224025974025,0.1296768707482993,0.5593452380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0009643201542912247,0.0,-0.07017543859649122,4.203755067207169,1.8833333333333333,6.598908818612426,0.041465766634522665,0.1743119266055046,0.3860104931390295,2.0028971511347176,1.5176151761517616,2.8739911481385056,0.2381870781099325,0.47706422018348627,0.13352027181782894,0.4324437030859049,0.21691176470588236,0.6065626874497672,0.12729026036644167,0.05504587155963303,-0.04431737703980191,0.7567764804003336,0.0,1.4466182552701383,0.08486017357762778,0.06422018348623854,-0.06619491737257432,0.8648874061718098,0.0,2.4425531914893615,0.010607521697203472,0.009174311926605505,0.05477758016183727,0.44335975772690833,0.2112746261571327,0.7308229725352714,0.49662487945998074,0.22018348623853212,-0.11093108996445622
gpt_oss_120b,west,neutral,30,106,943,119,0.0,0.0,0.0,0.0,0.0,0.0,3.533333333333333,2.966666666666667,4.100833333333329,3.966666666666667,3.6333333333333333,4.233333333333333,7.5,6.9,7.933333333333334,0.10481481481481483,0.05481481481481482,0.15814814814814815,0.4140740740740741,0.3181481481481481,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,1030.5333333333333,933.8,1146.7666666666667,0.00734955,0.006531960000000001,0.007991294999999999,1.0,1.0,1.0,0.013986013986013986,0.0,0.06593406593406594,0.0393939393939394,0.0,0.1142857142857143,0.17575757575757575,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271929824561402,6.871137267904509,10.54620976116303,0.0010604453870625664,0.008771929824561403,0.9333333333333333,,,,0.0,0.0,,0.6893274853801169,0.0,1.3063980787482048,0.02545068928950159,0.017543859649122806,0.017702335269776857,1.102923976608187,0.34018567639257297,3.529190207156309,0.04772004241781548,0.05263157894736842,-0.01204388204388203,1.1609726069559865,0.5982919025814377,1.4312739463601534,0.18133616118769882,0.21052631578947367,-0.011992579361792623,0.5279955207166853,0.15373154544223214,1.1358262711864404,0.04984093319194061,0.02631578947368421,-0.05920343640030954,4.963157894736842,0.0,6.977623456790123,0.010604453870625663,0.05263157894736842,0.32198167459245236,0.9233782129742961,0.8536941990928624,0.9793711064557031,0.6839872746553552,0.631578947368421,-0.0049637651723758195
nemotron_3_ultra,west,china,40,166,1521,154,0.0,0.0,0.0,0.0,0.0,0.0,4.15,3.7,4.55,3.85,3.425,4.3,8.0,8.0,8.0,0.1975,0.145,0.2575,0.5775,0.5175,0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.05,0.325,0.875,0.025,2.425,582.5,534.474375,632.2706249999999,0.031068450000000004,0.027835598999999992,0.034110765,1.0,1.0,1.0,0.03269944341372912,0.0023923444976076554,0.09421422798645318,0.20868480725623584,0.1055035180738962,0.33049785804473275,0.3393001443001443,0.14343709005640823,0.5198959939913885,0.04924036281179138,0.007054673721340388,0.10923224177256434,0.006024096385542169,0.0,0.018075027382256283,0.13253012048192772,0.005585816263190565,0.30910173160173154,0.0,0.0,0.0,0.10843373493975904,0.0,0.32335329341317365,0.46301369863013697,0.0,2.367431934041522,0.029585798816568046,0.0136986301369863,-0.07360349482530701,,,,0.0,0.0,,3.0273972602739723,1.8040764132632736,4.385933075044442,0.07692307692307693,0.2328767123287671,0.20390171701657533,2.0666906993511174,1.1765549666302406,2.8573026564171395,0.1623931623931624,0.3356164383561644,0.141593027782554,0.31891249650545145,0.07016941071475624,0.5598293804628474,0.12886259040105194,0.0410958904109589,-0.09483474256294668,1.3813668356921212,0.8828217788999446,1.721072355702599,0.11900065746219593,0.1643835616438356,0.07114124718210157,3.4726027397260273,1.2648970588235293,5.508545504576526,0.029585798816568046,0.10273972602739725,0.486172757554985,0.24157236450268016,0.17619294905083377,0.3131046369398421,0.4536489151873767,0.1095890410958904,-0.16401201123576847
nemotron_3_ultra,west,control,30,124,1122,113,0.0,0.0,0.0,0.0,0.0,0.0,4.133333333333334,3.3666666666666667,4.9,3.7666666666666666,2.933333333333333,4.6,7.9,7.766666666666667,8.0,0.19000000000000003,0.08333333333333333,0.3466666666666667,0.55,0.40333333333333327,0.733499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.06666666666666667,2.3666666666666667,564.9666666666667,516.8,617.8666666666667,0.02579168,0.022561319999999996,0.029552919999999993,1.0,1.0,1.0,0.0,0.0,0.0,0.1385693900116977,0.08123718122155621,0.23362472672255252,0.3764851601390062,0.2603250915750916,0.4778241758241758,0.013683431952662722,0.0,0.03952991452991453,0.0,0.0,0.0,0.008064516129032258,0.0,0.025215425153112064,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.00089126559714795,0.0,-0.08130081300813008,3.2345945945945944,1.4747353048557867,4.552360227653164,0.044563279857397504,0.14414414414414414,0.1688413237468424,2.435688700748942,1.674366175175731,3.64300836777901,0.22192513368983957,0.5405405405405406,0.1864024137022729,0.3086445223849804,0.0,0.6367757193535672,0.11675579322638147,0.036036036036036036,-0.09072410685640753,1.1118918918918919,0.15239070961176873,2.5560224089635857,0.08912655971479501,0.0990990990990991,0.004004284685534054,0.4813384813384814,0.0,1.0010526315789474,0.01871657754010695,0.009009009009009009,0.0015484534099922745,0.33693693693693694,0.20380601596071207,0.4854829296761015,0.5080213903743316,0.17117117117117117,-0.13990520957126465
nemotron_3_ultra,west,neutral,30,132,1191,107,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.8333333333333335,4.967499999999996,3.566666666666667,2.966666666666667,4.166666666666667,7.966666666666667,7.9,8.0,0.17888888888888888,0.11222222222222224,0.25666666666666665,0.4718518518518518,0.3637037037037037,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.6666666666666,517.9841666666666,578.6333333333333,0.030196979999999995,0.02812574,0.032118879999999995,1.0,1.0,1.0,0.0,0.0,0.0,0.03209876543209877,0.0,0.07586206896551725,0.14708460264015819,0.022675736961451247,0.32538136466707895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0008396305625524769,0.0,-0.07633587786259542,2.4306122448979592,0.0,5.709555245313123,0.023509655751469353,0.05714285714285714,0.0788010069269537,3.7189695550351285,1.8816342115311187,5.7476574008077925,0.051217464315701094,0.19047619047619047,0.460765903405323,0.991123439667129,0.374850511582584,1.8243631488220646,0.17296389588581024,0.17142857142857143,-0.05533319528775525,2.326739926739927,0.0,5.136886102403344,0.0327455919395466,0.0761904761904762,0.14327350457733073,0.0,0.0,0.0,0.0033585222502099076,0.0,-0.0739870816206694,0.7056002682763246,0.5932928427080518,0.7942655468227173,0.7153652392947103,0.5047619047619047,-0.11139813488040087
nemotron_lightning_3_5,west,china,40,93,833,169,0.0,0.0,0.0,0.0,0.0,0.0,2.325,1.725,3.125,4.225,3.7,4.775,6.55,5.775,7.325,0.12,0.085,0.155,0.4800000000000001,0.41000000000000003,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.075,0.4006249999999966,0.825,0.175,1.925,672.725,636.699375,711.4925,0.00216176125,0.0019641861562499996,0.00239119753125,1.0,1.0,1.0,0.0375,0.0,0.1037037037037037,0.1254340277777778,0.030280748663101608,0.2504424672067901,0.26941964285714287,0.13289441069683006,0.4281105990783409,0.08314732142857142,0.0,0.18418367346938772,0.0,0.0,0.0,0.08602150537634409,0.0,0.32,0.0,0.0,0.0,0.0967741935483871,0.0,0.35526315789473684,1.4461805555555554,0.0,2.1359637552556,0.04321728691476591,0.0625,0.04166391557594734,,,,0.0,0.0,,2.2190573770491806,1.5093115942028987,2.5692727245163374,0.07322929171668667,0.1625,0.16819842526614973,1.856141304347826,1.074713972305233,2.9136132637283136,0.13805522208883553,0.25625,0.0989906554196734,0.9187500000000001,0.34940875532735993,1.6637426013687127,0.14285714285714285,0.13125,-0.01583122657054219,1.0173132183908045,0.3545724503471406,2.4507661498263826,0.10444177671068428,0.10625,-0.05623119014662133,1.6019230769230768,0.3034576888080073,2.9403347517730496,0.0468187274909964,0.075,0.16751268254983653,0.4569315159574468,0.2821510890158502,0.6381702318256702,0.45138055222088835,0.20625,-0.16084199966484408
nemotron_lightning_3_5,west,control,30,69,610,119,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.3,3.433333333333333,3.966666666666667,3.3333333333333335,4.5,6.266666666666667,5.0,7.466666666666667,0.13,0.053333333333333344,0.23666666666666666,0.4600000000000001,0.29991666666666655,0.6367499999999996,0.1,0.0,0.23333333333333334,0.1,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.26666666666666666,2.433333333333333,614.5666666666667,593.8666666666667,644.0666666666667,0.0019753233333333333,0.0015000384166666669,0.0024593516666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.05208333333333333,0.005681818181818182,0.11631944444444443,0.4666666666666667,0.34215686274509804,0.5763324979114453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,,3.4099378881987583,1.8802721088435377,4.348997493734336,0.022950819672131147,0.0782608695652174,0.4049029109608565,2.535166240409207,1.7412935323383085,3.693918918918919,0.22295081967213115,0.5652173913043478,0.3024246459478798,0.34593572778827975,0.056237350035120176,0.5737967328515122,0.15081967213114755,0.05217391304347826,-0.1634721728465695,0.47603121516165,0.13445663531870428,0.816638345490716,0.12786885245901639,0.06086956521739131,-0.09023103995612711,0.0,0.0,0.0,0.011475409836065573,0.0,-0.2484402852049911,0.5248117990474728,0.3023287999095973,0.8276657902424773,0.4639344262295082,0.24347826086956523,-0.13994538205929444
nemotron_lightning_3_5,west,neutral,30,63,564,128,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.9,2.3333333333333335,4.266666666666667,3.7333333333333334,4.9,6.366666666666666,5.633333333333334,7.166666666666667,0.08777777777777779,0.037777777777777785,0.14111111111111108,0.36814814814814817,0.30148148148148146,0.43814814814814806,0.13333333333333333,0.0,0.4,0.13333333333333333,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.1,669.6,607.4591666666666,733.6649999999998,0.00203178,0.0017447933333333335,0.0023101750000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.046,0.01,0.07692307692307693,0.15428571428571428,0.0,0.32583774250440917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0,,2.2380952380952377,1.2100840336134453,3.300370844751578,0.01773049645390071,0.03968253968253968,0.32369459623557983,2.896358543417367,2.2211538461538463,4.050393700787401,0.06028368794326241,0.1746031746031746,0.5016942972184559,1.2433862433862435,0.6692915589245866,1.7633685289042276,0.22340425531914893,0.2777777777777778,0.028409331391444675,1.8847117794486214,1.1069109195402298,3.1995061728395062,0.03368794326241135,0.06349206349206349,-0.0012152917825640546,0.0,0.0,0.0,0.0035460992907801418,0.0,-0.18032786885245902,0.6720285969615728,0.5460862981772144,0.792530006745282,0.6613475177304965,0.4444444444444444,-0.27684584202743234
