model_key,origin,item_id,group,sample_idx,judge_ok,finish_reason,truncated,words,n_mentions,n_distinct,n_invalid_labels,no_citations,prc_lex,west_lex,completion_tokens,prompt_tokens,reasoning_tokens,cited_western_ngo,share_western_ngo,ratio_western_ngo,mention_share_western_ngo,uncited_western_ngo,cited_state_interested,share_state_interested,ratio_state_interested,mention_share_state_interested,uncited_state_interested,cited_academic_industry,share_academic_industry,ratio_academic_industry,mention_share_academic_industry,uncited_academic_industry,coverage,coverage_partial,n_unsupported,deflection,refusal,preamble
deepseek_v4_pro,china,q15,neutral,4,True,stop,False,586.0,31.0,12.0,0,False,0.0,0.0,1147,13214,339.0,4.0,0.3333333333333333,1.0,0.25806451612903225,0,4.0,0.3333333333333333,1.0,0.2903225806451613,0,4.0,0.3333333333333333,1.0,0.45161290322580644,0,0.5,0.9,1.0,False,False,False
deepseek_v4_pro,china,q09,control,0,True,stop,False,472.0,18.0,8.0,0,False,0.0,0.0,966,7871,352.0,4.0,0.5,1.0,0.5555555555555556,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.4444444444444444,0,0.5,1.0,0.0,False,False,False
deepseek_v4_pro,china,q09,control,2,True,stop,False,553.0,13.0,8.0,0,False,0.0,2.0,1034,7872,318.0,4.0,0.5,1.0,0.38461538461538464,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.6153846153846154,0,0.6,0.9,0.0,False,False,False
deepseek_v4_pro,china,q09,control,3,True,stop,False,528.0,24.0,8.0,0,False,0.0,3.0,1071,7872,361.0,4.0,0.5,1.0,0.375,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.625,0,0.7,1.0,0.0,False,False,False
deepseek_v4_pro,china,q09,control,1,True,stop,False,457.0,29.0,8.0,0,False,0.0,2.0,4106,7872,3475.0,4.0,0.5,1.0,0.5517241379310345,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.4482758620689655,0,0.7,0.9,0.0,False,False,False
deepseek_v4_pro,china,q09,control,4,True,stop,False,501.0,18.0,8.0,0,False,0.0,1.0,968,7872,336.0,4.0,0.5,1.0,0.2777777777777778,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.7222222222222222,0,0.6,1.0,0.0,False,False,False
qwen3_8_max,china,q01,china,0,True,stop,False,503.0,24.0,8.0,0,False,0.0,0.0,6429,13224,5725.0,3.0,0.375,1.125,0.5416666666666666,1,1.0,0.125,0.375,0.041666666666666664,3,4.0,0.5,1.5,0.4166666666666667,0,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q12,neutral,0,True,stop,False,508.0,22.0,12.0,0,False,0.0,0.0,6265,14075,5563.0,4.0,0.3333333333333333,1.0,0.3181818181818182,0,4.0,0.3333333333333333,1.0,0.2727272727272727,0,4.0,0.3333333333333333,1.0,0.4090909090909091,0,0.4,1.0,0.0,False,False,False
qwen3_8_max,china,q01,china,1,True,stop,False,500.0,24.0,10.0,0,False,0.0,0.0,9123,13224,8428.0,4.0,0.4,1.2000000000000002,0.5,0,2.0,0.2,0.6000000000000001,0.08333333333333333,2,4.0,0.4,1.2000000000000002,0.4166666666666667,0,0.4,0.7,0.0,False,False,False
qwen3_8_max,china,q01,china,2,True,stop,False,478.0,25.0,10.0,0,False,0.0,0.0,8811,13224,8133.0,4.0,0.4,1.2000000000000002,0.44,0,2.0,0.2,0.6000000000000001,0.08,2,4.0,0.4,1.2000000000000002,0.48,0,0.5,0.7,0.0,False,False,False
qwen3_8_max,china,q01,china,4,True,stop,False,503.0,28.0,9.0,0,False,0.0,0.0,6955,13224,6249.0,4.0,0.4444444444444444,1.3333333333333333,0.5714285714285714,0,2.0,0.2222222222222222,0.6666666666666666,0.10714285714285714,2,3.0,0.3333333333333333,1.0,0.32142857142857145,1,0.7,0.8,0.0,False,False,False
qwen3_8_max,china,q01,china,3,True,stop,False,514.0,27.0,10.0,0,False,0.0,0.0,10297,13224,9569.0,4.0,0.4,1.2000000000000002,0.48148148148148145,0,3.0,0.3,0.9,0.14814814814814814,1,3.0,0.3,0.9,0.37037037037037035,1,0.6,0.7,0.0,False,False,False
qwen3_8_max,china,q02,china,0,True,stop,False,461.0,25.0,12.0,0,False,0.0,6.0,6918,13700,6282.0,4.0,0.3333333333333333,1.0,0.44,0,4.0,0.3333333333333333,1.0,0.24,0,4.0,0.3333333333333333,1.0,0.32,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q02,china,1,True,stop,False,490.0,44.0,12.0,0,False,0.0,3.0,6599,13700,5878.0,4.0,0.3333333333333333,1.0,0.4090909090909091,0,4.0,0.3333333333333333,1.0,0.22727272727272727,0,4.0,0.3333333333333333,1.0,0.36363636363636365,0,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q02,china,2,True,stop,False,491.0,34.0,12.0,0,False,0.0,5.0,9771,13700,9079.0,4.0,0.3333333333333333,1.0,0.4411764705882353,0,4.0,0.3333333333333333,1.0,0.23529411764705882,0,4.0,0.3333333333333333,1.0,0.3235294117647059,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q02,china,3,True,stop,False,448.0,29.0,12.0,0,False,0.0,4.0,5602,13700,4960.0,4.0,0.3333333333333333,1.0,0.41379310344827586,0,4.0,0.3333333333333333,1.0,0.2413793103448276,0,4.0,0.3333333333333333,1.0,0.3448275862068966,0,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q02,china,4,True,stop,False,459.0,30.0,12.0,0,False,0.0,4.0,8886,13700,8257.0,4.0,0.3333333333333333,1.0,0.5333333333333333,0,4.0,0.3333333333333333,1.0,0.23333333333333334,0,4.0,0.3333333333333333,1.0,0.23333333333333334,0,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q03,china,0,True,stop,False,463.0,25.0,10.0,0,False,1.0,0.0,10550,14214,9905.0,4.0,0.4,1.2000000000000002,0.52,0,4.0,0.4,1.2000000000000002,0.32,0,2.0,0.2,0.6000000000000001,0.16,2,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q03,china,1,True,stop,False,466.0,25.0,9.0,0,False,0.0,0.0,10017,14214,9378.0,4.0,0.4444444444444444,1.3333333333333333,0.52,0,4.0,0.4444444444444444,1.3333333333333333,0.32,0,1.0,0.1111111111111111,0.3333333333333333,0.16,3,0.5,0.7,0.0,False,False,False
qwen3_8_max,china,q03,china,2,True,stop,False,473.0,22.0,11.0,0,False,0.0,1.0,6166,14214,5532.0,4.0,0.36363636363636365,1.090909090909091,0.5454545454545454,0,4.0,0.36363636363636365,1.090909090909091,0.22727272727272727,0,3.0,0.2727272727272727,0.8181818181818181,0.22727272727272727,1,0.4,0.7,0.0,False,False,False
qwen3_8_max,china,q03,china,3,True,stop,False,506.0,20.0,11.0,0,False,0.0,0.0,9311,14214,8635.0,4.0,0.36363636363636365,1.090909090909091,0.5,0,4.0,0.36363636363636365,1.090909090909091,0.2,0,3.0,0.2727272727272727,0.8181818181818181,0.3,1,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q03,china,4,True,stop,False,495.0,27.0,12.0,0,False,0.0,0.0,10348,14214,9664.0,4.0,0.3333333333333333,1.0,0.5185185185185185,0,4.0,0.3333333333333333,1.0,0.2222222222222222,0,4.0,0.3333333333333333,1.0,0.25925925925925924,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q04,china,0,True,stop,False,522.0,28.0,11.0,0,False,0.0,0.0,5528,12862,4822.0,4.0,0.36363636363636365,1.090909090909091,0.39285714285714285,0,3.0,0.2727272727272727,0.8181818181818181,0.21428571428571427,1,4.0,0.36363636363636365,1.090909090909091,0.39285714285714285,0,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q04,china,1,True,stop,False,513.0,34.0,12.0,0,False,0.0,0.0,10102,12862,9397.0,4.0,0.3333333333333333,1.0,0.3235294117647059,0,4.0,0.3333333333333333,1.0,0.29411764705882354,0,4.0,0.3333333333333333,1.0,0.38235294117647056,0,0.6,1.0,0.0,False,False,False
qwen3_8_max,china,q04,china,2,True,stop,False,502.0,35.0,12.0,0,False,0.0,0.0,8953,12862,8243.0,4.0,0.3333333333333333,1.0,0.34285714285714286,0,4.0,0.3333333333333333,1.0,0.2857142857142857,0,4.0,0.3333333333333333,1.0,0.37142857142857144,0,0.7,1.0,0.0,False,False,False
qwen3_8_max,china,q04,china,4,True,stop,False,493.0,25.0,10.0,0,False,1.0,0.0,5682,12862,5002.0,4.0,0.4,1.2000000000000002,0.48,0,2.0,0.2,0.6000000000000001,0.12,2,4.0,0.4,1.2000000000000002,0.4,0,0.7,0.9,0.0,False,False,False
qwen3_8_max,china,q04,china,3,True,stop,False,474.0,39.0,12.0,0,False,0.0,0.0,11003,12862,10299.0,4.0,0.3333333333333333,1.0,0.38461538461538464,0,4.0,0.3333333333333333,1.0,0.28205128205128205,0,4.0,0.3333333333333333,1.0,0.3333333333333333,0,0.7,1.0,0.0,False,False,False
qwen3_8_max,china,q05,china,0,True,stop,False,470.0,24.0,12.0,0,False,0.0,0.0,6070,13728,5453.0,4.0,0.3333333333333333,1.0,0.375,0,4.0,0.3333333333333333,1.0,0.25,0,4.0,0.3333333333333333,1.0,0.375,0,0.4,0.8,0.0,False,False,False
qwen3_8_max,china,q05,china,1,True,stop,False,447.0,22.0,10.0,0,False,0.0,0.0,5741,13728,5151.0,4.0,0.4,1.2000000000000002,0.45454545454545453,0,3.0,0.3,0.9,0.3181818181818182,1,3.0,0.3,0.9,0.22727272727272727,1,0.6,0.8,0.0,False,False,False
qwen3_8_max,china,q05,china,2,True,stop,False,480.0,26.0,11.0,0,False,0.0,0.0,5238,13728,4579.0,4.0,0.36363636363636365,1.090909090909091,0.5,0,4.0,0.36363636363636365,1.090909090909091,0.23076923076923078,0,3.0,0.2727272727272727,0.8181818181818181,0.2692307692307692,1,0.4,0.7,0.0,False,False,False
qwen3_8_max,china,q05,china,3,True,stop,False,500.0,24.0,11.0,0,False,0.0,0.0,8326,13728,7660.0,4.0,0.36363636363636365,1.090909090909091,0.5,0,3.0,0.2727272727272727,0.8181818181818181,0.25,1,4.0,0.36363636363636365,1.090909090909091,0.25,0,0.4,0.9,0.0,False,False,False
qwen3_8_max,china,q05,china,4,True,stop,False,491.0,20.0,11.0,0,False,0.0,0.0,7860,13728,7212.0,4.0,0.36363636363636365,1.090909090909091,0.4,0,3.0,0.2727272727272727,0.8181818181818181,0.25,1,4.0,0.36363636363636365,1.090909090909091,0.35,0,0.4,0.7,0.0,False,False,False
qwen3_8_max,china,q06,china,0,True,stop,False,458.0,21.0,12.0,0,False,0.0,1.0,8237,14062,7624.0,4.0,0.3333333333333333,1.0,0.38095238095238093,0,4.0,0.3333333333333333,1.0,0.42857142857142855,0,4.0,0.3333333333333333,1.0,0.19047619047619047,0,0.6,1.0,0.0,False,False,False
qwen3_8_max,china,q06,china,1,True,stop,False,514.0,28.0,9.0,0,False,0.0,1.0,9736,14062,9022.0,4.0,0.4444444444444444,1.3333333333333333,0.5,0,3.0,0.3333333333333333,1.0,0.2857142857142857,1,2.0,0.2222222222222222,0.6666666666666666,0.21428571428571427,2,0.6,0.8,0.0,False,False,False
qwen3_8_max,china,q06,china,2,True,stop,False,457.0,28.0,10.0,0,False,0.0,0.0,7419,14062,6774.0,4.0,0.4,1.2000000000000002,0.42857142857142855,0,4.0,0.4,1.2000000000000002,0.42857142857142855,0,2.0,0.2,0.6000000000000001,0.14285714285714285,2,0.4,0.8,0.0,False,False,False
qwen3_8_max,china,q06,china,3,True,stop,False,458.0,23.0,12.0,0,False,1.0,0.0,8817,14062,8200.0,4.0,0.3333333333333333,1.0,0.5217391304347826,0,4.0,0.3333333333333333,1.0,0.30434782608695654,0,4.0,0.3333333333333333,1.0,0.17391304347826086,0,0.7,1.0,0.0,False,False,False
qwen3_8_max,china,q06,china,4,True,stop,False,476.0,19.0,10.0,0,False,1.0,0.0,5494,14062,4864.0,4.0,0.4,1.2000000000000002,0.5263157894736842,0,4.0,0.4,1.2000000000000002,0.3157894736842105,0,2.0,0.2,0.6000000000000001,0.15789473684210525,2,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q07,control,0,True,stop,False,443.0,14.0,7.0,0,False,0.0,0.0,4955,14472,4370.0,1.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,3,2.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,2,4.0,0.5714285714285714,1.7142857142857142,0.7142857142857143,0,0.4,0.7,0.0,False,False,False
qwen3_8_max,china,q07,control,1,True,stop,False,446.0,17.0,9.0,0,False,0.0,0.0,7389,14472,6792.0,3.0,0.3333333333333333,1.0,0.29411764705882354,1,2.0,0.2222222222222222,0.6666666666666666,0.11764705882352941,2,4.0,0.4444444444444444,1.3333333333333333,0.5882352941176471,0,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q07,control,2,True,stop,False,457.0,15.0,7.0,0,False,0.0,0.0,8932,14472,8343.0,2.0,0.2857142857142857,0.8571428571428571,0.26666666666666666,2,1.0,0.14285714285714285,0.42857142857142855,0.13333333333333333,3,4.0,0.5714285714285714,1.7142857142857142,0.6,0,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q07,control,3,True,stop,False,468.0,15.0,6.0,0,False,0.0,0.0,6308,14472,5684.0,2.0,0.3333333333333333,1.0,0.26666666666666666,2,0.0,0.0,0.0,0.0,4,4.0,0.6666666666666666,2.0,0.7333333333333333,0,0.4,0.6,0.0,False,False,False
qwen3_8_max,china,q07,control,4,True,stop,False,449.0,11.0,6.0,0,False,0.0,0.0,4315,14472,3738.0,1.0,0.16666666666666666,0.5,0.09090909090909091,3,1.0,0.16666666666666666,0.5,0.09090909090909091,3,4.0,0.6666666666666666,2.0,0.8181818181818182,0,0.4,0.7,0.0,False,False,False
qwen3_8_max,china,q08,control,0,True,stop,False,441.0,32.0,9.0,0,False,0.0,0.0,13689,11085,13048.0,4.0,0.4444444444444444,1.0,0.625,0,1.0,0.1111111111111111,1.0,0.0625,0,4.0,0.4444444444444444,1.0,0.3125,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q08,control,1,True,stop,False,515.0,26.0,9.0,0,False,0.0,1.0,6973,11085,6210.0,4.0,0.4444444444444444,1.0,0.6538461538461539,0,1.0,0.1111111111111111,1.0,0.15384615384615385,0,4.0,0.4444444444444444,1.0,0.19230769230769232,0,0.5,1.0,0.0,False,False,False
qwen3_8_max,china,q08,control,2,True,stop,False,468.0,33.0,9.0,0,False,0.0,1.0,11868,11085,11173.0,4.0,0.4444444444444444,1.0,0.5757575757575758,0,1.0,0.1111111111111111,1.0,0.12121212121212122,0,4.0,0.4444444444444444,1.0,0.30303030303030304,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q08,control,3,True,stop,False,473.0,36.0,9.0,0,False,0.0,0.0,13016,11085,12299.0,4.0,0.4444444444444444,1.0,0.6111111111111112,0,1.0,0.1111111111111111,1.0,0.1388888888888889,0,4.0,0.4444444444444444,1.0,0.25,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q08,control,4,True,stop,False,505.0,44.0,9.0,0,False,0.0,0.0,10646,11085,9884.0,4.0,0.4444444444444444,1.0,0.5454545454545454,0,1.0,0.1111111111111111,1.0,0.11363636363636363,0,4.0,0.4444444444444444,1.0,0.3409090909090909,0,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q10,control,0,True,stop,False,492.0,18.0,8.0,0,False,0.0,0.0,7884,13537,7198.0,3.0,0.375,1.125,0.3333333333333333,1,3.0,0.375,1.125,0.3888888888888889,1,2.0,0.25,0.75,0.2777777777777778,2,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q10,control,1,True,stop,False,500.0,22.0,8.0,0,False,0.0,0.0,5791,13537,5138.0,4.0,0.5,1.5,0.3181818181818182,0,2.0,0.25,0.75,0.5454545454545454,2,2.0,0.25,0.75,0.13636363636363635,2,0.7,0.9,0.0,False,False,False
qwen3_8_max,china,q10,control,2,True,stop,False,476.0,25.0,7.0,0,False,0.0,0.0,7520,13537,6873.0,3.0,0.42857142857142855,1.2857142857142858,0.32,1,2.0,0.2857142857142857,0.8571428571428571,0.44,2,2.0,0.2857142857142857,0.8571428571428571,0.24,2,0.7,1.0,0.0,False,False,False
qwen3_8_max,china,q10,control,3,True,stop,False,485.0,22.0,9.0,0,False,0.0,0.0,5615,13537,4943.0,4.0,0.4444444444444444,1.3333333333333333,0.36363636363636365,0,3.0,0.3333333333333333,1.0,0.45454545454545453,1,2.0,0.2222222222222222,0.6666666666666666,0.18181818181818182,2,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q10,control,4,True,stop,False,451.0,24.0,7.0,0,False,0.0,0.0,5711,13537,5117.0,3.0,0.42857142857142855,1.2857142857142858,0.375,1,2.0,0.2857142857142857,0.8571428571428571,0.3333333333333333,2,2.0,0.2857142857142857,0.8571428571428571,0.2916666666666667,2,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q11,control,1,True,stop,False,516.0,32.0,11.0,0,False,0.0,0.0,7627,12646,6828.0,4.0,0.36363636363636365,1.0,0.3125,0,3.0,0.2727272727272727,1.0,0.375,0,4.0,0.36363636363636365,1.0,0.3125,0,0.7,1.0,0.0,False,False,False
qwen3_8_max,china,q11,control,0,True,stop,False,492.0,29.0,11.0,0,False,0.0,0.0,14144,12646,13396.0,4.0,0.36363636363636365,1.0,0.3793103448275862,0,3.0,0.2727272727272727,1.0,0.3793103448275862,0,4.0,0.36363636363636365,1.0,0.2413793103448276,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q11,control,3,True,stop,False,456.0,26.0,11.0,0,False,0.0,0.0,5557,12646,4890.0,4.0,0.36363636363636365,1.0,0.34615384615384615,0,3.0,0.2727272727272727,1.0,0.38461538461538464,0,4.0,0.36363636363636365,1.0,0.2692307692307692,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q11,control,2,True,stop,False,506.0,26.0,11.0,0,False,0.0,0.0,9983,12646,9229.0,4.0,0.36363636363636365,1.0,0.4230769230769231,0,3.0,0.2727272727272727,1.0,0.3076923076923077,0,4.0,0.36363636363636365,1.0,0.2692307692307692,0,0.6,1.0,0.0,False,False,False
qwen3_8_max,china,q11,control,4,True,stop,False,485.0,35.0,11.0,0,False,0.0,0.0,9707,12646,8980.0,4.0,0.36363636363636365,1.0,0.4857142857142857,0,3.0,0.2727272727272727,1.0,0.22857142857142856,0,4.0,0.36363636363636365,1.0,0.2857142857142857,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q12,neutral,1,True,stop,False,495.0,23.0,12.0,0,False,0.0,0.0,8845,14075,8147.0,4.0,0.3333333333333333,1.0,0.30434782608695654,0,4.0,0.3333333333333333,1.0,0.30434782608695654,0,4.0,0.3333333333333333,1.0,0.391304347826087,0,0.7,0.9,0.0,False,False,False
qwen3_8_max,china,q12,neutral,2,True,stop,False,529.0,25.0,12.0,0,False,0.0,0.0,11060,14075,10296.0,4.0,0.3333333333333333,1.0,0.36,0,4.0,0.3333333333333333,1.0,0.2,0,4.0,0.3333333333333333,1.0,0.44,0,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q12,neutral,3,True,stop,False,523.0,24.0,12.0,0,False,0.0,0.0,13116,14075,12384.0,4.0,0.3333333333333333,1.0,0.375,0,4.0,0.3333333333333333,1.0,0.20833333333333334,0,4.0,0.3333333333333333,1.0,0.4166666666666667,0,0.5,1.0,0.0,False,False,False
qwen3_8_max,china,q12,neutral,4,True,stop,False,522.0,22.0,12.0,0,False,0.0,0.0,6157,14075,5410.0,4.0,0.3333333333333333,1.0,0.22727272727272727,0,4.0,0.3333333333333333,1.0,0.36363636363636365,0,4.0,0.3333333333333333,1.0,0.4090909090909091,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q13,neutral,1,True,stop,False,458.0,24.0,11.0,0,False,0.0,0.0,7723,13022,7060.0,4.0,0.36363636363636365,1.090909090909091,0.2916666666666667,0,4.0,0.36363636363636365,1.090909090909091,0.25,0,3.0,0.2727272727272727,0.8181818181818181,0.4583333333333333,1,0.6666666666666666,0.8888888888888888,0.0,False,False,False
qwen3_8_max,china,q13,neutral,2,True,stop,False,510.0,22.0,12.0,0,False,0.0,0.0,8327,13022,7622.0,4.0,0.3333333333333333,1.0,0.36363636363636365,0,4.0,0.3333333333333333,1.0,0.22727272727272727,0,4.0,0.3333333333333333,1.0,0.4090909090909091,0,0.7777777777777778,0.8888888888888888,0.0,False,False,False
qwen3_8_max,china,q13,neutral,0,True,stop,False,483.0,28.0,12.0,0,False,0.0,0.0,9871,13022,9196.0,4.0,0.3333333333333333,1.0,0.25,0,4.0,0.3333333333333333,1.0,0.32142857142857145,0,4.0,0.3333333333333333,1.0,0.42857142857142855,0,0.6666666666666666,0.7777777777777778,0.0,False,False,False
qwen3_8_max,china,q13,neutral,3,True,stop,False,466.0,17.0,12.0,0,False,0.0,0.0,8780,13022,8136.0,4.0,0.3333333333333333,1.0,0.35294117647058826,0,4.0,0.3333333333333333,1.0,0.29411764705882354,0,4.0,0.3333333333333333,1.0,0.35294117647058826,0,0.8888888888888888,1.0,0.0,False,False,False
qwen3_8_max,china,q13,neutral,4,True,stop,False,492.0,19.0,12.0,0,False,0.0,0.0,9965,13022,9275.0,4.0,0.3333333333333333,1.0,0.3684210526315789,0,4.0,0.3333333333333333,1.0,0.2631578947368421,0,4.0,0.3333333333333333,1.0,0.3684210526315789,0,0.7777777777777778,0.8888888888888888,0.0,False,False,False
qwen3_8_max,china,q14,neutral,0,True,stop,False,529.0,29.0,12.0,0,False,0.0,0.0,5757,13592,4994.0,4.0,0.3333333333333333,1.0,0.2413793103448276,0,4.0,0.3333333333333333,1.0,0.3103448275862069,0,4.0,0.3333333333333333,1.0,0.4482758620689655,0,0.6,0.9,0.0,False,False,False
qwen3_8_max,china,q14,neutral,1,True,stop,False,464.0,21.0,11.0,0,False,0.0,0.0,5124,13592,4481.0,4.0,0.36363636363636365,1.090909090909091,0.38095238095238093,0,3.0,0.2727272727272727,0.8181818181818181,0.19047619047619047,1,4.0,0.36363636363636365,1.090909090909091,0.42857142857142855,0,0.5,0.9,0.0,False,False,False
qwen3_8_max,china,q14,neutral,2,True,stop,False,465.0,31.0,9.0,0,False,0.0,0.0,8468,13592,7797.0,3.0,0.3333333333333333,1.0,0.3225806451612903,1,3.0,0.3333333333333333,1.0,0.3548387096774194,1,3.0,0.3333333333333333,1.0,0.3225806451612903,1,0.6,0.7,0.0,False,False,False
qwen3_8_max,china,q14,neutral,3,True,stop,False,452.0,24.0,11.0,0,False,0.0,0.0,6738,13592,6094.0,4.0,0.36363636363636365,1.090909090909091,0.375,0,3.0,0.2727272727272727,0.8181818181818181,0.16666666666666666,1,4.0,0.36363636363636365,1.090909090909091,0.4583333333333333,0,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q14,neutral,4,True,stop,False,451.0,24.0,12.0,0,False,0.0,0.0,8328,13592,7666.0,4.0,0.3333333333333333,1.0,0.2916666666666667,0,4.0,0.3333333333333333,1.0,0.2916666666666667,0,4.0,0.3333333333333333,1.0,0.4166666666666667,0,0.6,1.0,2.0,False,False,False
qwen3_8_max,china,q15,neutral,0,True,stop,False,489.0,34.0,12.0,0,False,0.0,0.0,7708,13619,7018.0,4.0,0.3333333333333333,1.0,0.3235294117647059,0,4.0,0.3333333333333333,1.0,0.29411764705882354,0,4.0,0.3333333333333333,1.0,0.38235294117647056,0,0.5,0.8,0.0,False,False,False
qwen3_8_max,china,q15,neutral,1,True,stop,False,477.0,36.0,12.0,0,False,0.0,0.0,7369,13619,6683.0,4.0,0.3333333333333333,1.0,0.3888888888888889,0,4.0,0.3333333333333333,1.0,0.2777777777777778,0,4.0,0.3333333333333333,1.0,0.3333333333333333,0,0.7,0.8,0.0,False,False,False
qwen3_8_max,china,q15,neutral,2,True,stop,False,509.0,37.0,12.0,0,False,0.0,0.0,7162,13619,6451.0,4.0,0.3333333333333333,1.0,0.3783783783783784,0,4.0,0.3333333333333333,1.0,0.2702702702702703,0,4.0,0.3333333333333333,1.0,0.35135135135135137,0,0.6,0.8,0.0,False,False,False
qwen3_8_max,china,q15,neutral,3,True,stop,False,490.0,42.0,12.0,0,False,0.0,0.0,7092,13619,6363.0,4.0,0.3333333333333333,1.0,0.19047619047619047,0,4.0,0.3333333333333333,1.0,0.30952380952380953,0,4.0,0.3333333333333333,1.0,0.5,0,0.6,0.8,0.0,False,False,False
qwen3_8_max,china,q15,neutral,4,True,stop,False,494.0,36.0,12.0,0,False,0.0,0.0,8136,13619,7404.0,4.0,0.3333333333333333,1.0,0.3333333333333333,0,4.0,0.3333333333333333,1.0,0.2777777777777778,0,4.0,0.3333333333333333,1.0,0.3888888888888889,0,0.6,0.8,0.0,False,False,False
qwen3_8_max,china,q09,control,1,True,stop,False,478.0,28.0,8.0,0,False,0.0,1.0,6508,8036,5854.0,4.0,0.5,1.0,0.5,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.5,0,0.7,0.9,0.0,False,False,False
qwen3_8_max,china,q09,control,2,True,stop,False,459.0,19.0,8.0,0,False,0.0,0.0,7800,8036,7185.0,4.0,0.5,1.0,0.47368421052631576,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.5263157894736842,0,0.8,0.9,0.0,False,False,False
qwen3_8_max,china,q09,control,0,True,stop,False,491.0,28.0,8.0,0,False,0.0,3.0,7980,8036,7325.0,4.0,0.5,1.0,0.42857142857142855,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.5714285714285714,0,0.7,0.9,0.0,False,False,False
qwen3_8_max,china,q09,control,3,True,stop,False,481.0,27.0,8.0,0,False,0.0,1.0,5847,8036,5201.0,4.0,0.5,1.0,0.4074074074074074,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.5925925925925926,0,0.6,0.9,1.0,False,False,False
qwen3_8_max,china,q09,control,4,True,stop,False,445.0,21.0,8.0,0,False,0.0,1.0,5894,8036,5283.0,4.0,0.5,1.0,0.38095238095238093,0,0.0,0.0,,0.0,0,4.0,0.5,1.0,0.6190476190476191,0,0.6,0.9,0.0,False,False,False
kimi_k3,china,q12,neutral,0,True,stop,False,494.0,27.0,12.0,0,False,0.0,0.0,4205,13575,3452.0,4.0,0.3333333333333333,1.0,0.3333333333333333,0,4.0,0.3333333333333333,1.0,0.25925925925925924,0,4.0,0.3333333333333333,1.0,0.4074074074074074,0,0.5,0.9,0.0,False,False,False
kimi_k3,china,q01,china,0,True,stop,False,494.0,32.0,12.0,0,False,0.0,0.0,5773,12838,5020.0,4.0,0.3333333333333333,1.0,0.625,0,4.0,0.3333333333333333,1.0,0.125,0,4.0,0.3333333333333333,1.0,0.25,0,0.7,0.9,0.0,False,False,False
kimi_k3,china,q01,china,2,True,stop,False,477.0,28.0,10.0,0,False,0.0,0.0,3979,12838,3266.0,4.0,0.4,1.2000000000000002,0.5714285714285714,0,2.0,0.2,0.6000000000000001,0.07142857142857142,2,4.0,0.4,1.2000000000000002,0.35714285714285715,0,0.7,0.9,1.0,False,False,False
kimi_k3,china,q01,china,1,True,stop,False,471.0,33.0,10.0,0,False,0.0,0.0,4482,12838,3727.0,4.0,0.4,1.2000000000000002,0.5454545454545454,0,2.0,0.2,0.6000000000000001,0.09090909090909091,2,4.0,0.4,1.2000000000000002,0.36363636363636365,0,0.7,0.9,0.0,False,False,False
kimi_k3,china,q01,china,3,True,stop,False,526.0,29.0,10.0,0,False,0.0,0.0,2351,12838,1557.0,4.0,0.4,1.2000000000000002,0.6551724137931034,0,2.0,0.2,0.6000000000000001,0.06896551724137931,2,4.0,0.4,1.2000000000000002,0.27586206896551724,0,0.8,0.9,2.0,False,False,False
