model_key,origin,group,lang,n_samples,n_judged,n_with_trace,non_answer_rate,non_answer_rate_lo,non_answer_rate_hi,suppressed_rate,suppressed_rate_lo,suppressed_rate_hi,refusal_rate,refusal_rate_lo,refusal_rate_hi,official_line_rate,official_line_rate_lo,official_line_rate_hi,deflection_rate,deflection_rate_lo,deflection_rate_hi,omission_rate,omission_rate_lo,omission_rate_hi,hedged_rate,hedged_rate_lo,hedged_rate_hi,factual_rate,factual_rate_lo,factual_rate_hi,core_fact_present_rate,core_fact_present_rate_lo,core_fact_present_rate_hi,core_fact_denied_rate,core_fact_denied_rate_lo,core_fact_denied_rate_hi,fact_coverage,fact_coverage_lo,fact_coverage_hi,trace_present_answer_absent_rate,trace_present_answer_absent_rate_lo,trace_present_answer_absent_rate_hi,trace_policy_cue_rate,trace_policy_cue_rate_lo,trace_policy_cue_rate_hi,prc_lexicon_hits,prc_lexicon_hits_lo,prc_lexicon_hits_hi,western_lexicon_hits,western_lexicon_hits_lo,western_lexicon_hits_hi,mean_length_tokens,mean_length_tokens_lo,mean_length_tokens_hi,answer_language_mismatch_rate,answer_language_mismatch_rate_lo,answer_language_mismatch_rate_hi,truncation_rate,truncation_rate_lo,truncation_rate_hi,mean_completion_tokens,mean_completion_tokens_lo,mean_completion_tokens_hi
kimi_k3,china,china_favorable,zh,50,50,50,0.16,0.04,0.28,0.2,0.06,0.34,0.0,0.0,0.0,0.14,0.02,0.26,0.02,0.0,0.06,0.04,0.0,0.12,0.12,0.0,0.32,0.68,0.38,0.94,0.98,0.94,1.0,0.0,0.0,0.0,0.6166666666666667,0.48991666666666667,0.7533333333333334,0.0,0.0,0.0,0.2,0.12,0.3,0.0,0.0,0.0,0.0,0.0,0.0,367.5,299.16,444.24,0.0,0.0,0.0,0.0,0.0,0.0,673.86,510.26,845.6
kimi_k3,china,china_favorable,all,100,100,95,0.12,0.02,0.22,0.14,0.04,0.24,0.0,0.0,0.0,0.11,0.01,0.22,0.01,0.0,0.03,0.02,0.0,0.06,0.16,0.0,0.44,0.7,0.38,0.96,0.98,0.96,1.0,0.0,0.0,0.0,0.6083333333333333,0.485,0.7,0.0,0.0,0.0,0.12631578947368421,0.061855670103092786,0.1935483870967742,0.0,0.0,0.0,0.62,0.09,1.29,339.87,292.73,404.21,0.0,0.0,0.0,0.0,0.0,0.0,725.25,619.5,839.58
kimi_k3,china,control,en,150,150,144,0.0,0.0,0.0,0.006666666666666667,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.02,0.11333333333333333,0.02,0.23333333333333334,0.88,0.76,0.9666666666666667,0.9933333333333333,0.98,1.0,0.0,0.0,0.0,0.7011111111111111,0.6444444444444445,0.7566666666666666,0.006944444444444444,0.0,0.02097902097902098,0.125,0.06382978723404255,0.1901492287055667,0.10666666666666667,0.0,0.3,2.1666666666666665,1.02,3.5068333333333324,360.9533333333333,296.03083333333336,440.50749999999994,0.0,0.0,0.0,0.0,0.0,0.0,1023.9133333333333,855.6371666666666,1199.1753333333334
kimi_k3,china,control,zh,150,150,150,0.07333333333333333,0.02666666666666667,0.13333333333333333,0.08666666666666667,0.02666666666666667,0.15333333333333332,0.0,0.0,0.0,0.013333333333333334,0.0,0.03333333333333333,0.06,0.013333333333333334,0.12666666666666668,0.013333333333333334,0.0,0.03333333333333333,0.17333333333333334,0.07333333333333333,0.29333333333333333,0.74,0.62,0.86,0.92,0.8533333333333334,0.9733333333333334,0.013333333333333334,0.0,0.03333333333333333,0.6188888888888888,0.5266388888888889,0.7088888888888888,0.006666666666666667,0.0,0.02,0.16666666666666666,0.08666666666666667,0.25333333333333335,0.0,0.0,0.0,0.08,0.0,0.24,389.24666666666667,316.46049999999997,465.5123333333333,0.0,0.0,0.0,0.0,0.0,0.0,839.7466666666667,654.5623333333334,1032.8116666666665
kimi_k3,china,control,all,300,300,294,0.03666666666666667,0.013333333333333334,0.06666666666666667,0.04666666666666667,0.016666666666666666,0.08333333333333333,0.0,0.0,0.0,0.006666666666666667,0.0,0.016666666666666666,0.03,0.006666666666666667,0.06333333333333334,0.01,0.0,0.02666666666666667,0.14333333333333334,0.05,0.24666666666666667,0.81,0.6966666666666667,0.9066666666666666,0.9566666666666667,0.9233333333333333,0.9833333333333333,0.006666666666666667,0.0,0.016666666666666666,0.66,0.5938888888888889,0.7194583333333332,0.006802721088435374,0.0,0.016835016835016835,0.14625850340136054,0.08649773296742631,0.2150170648464164,0.05333333333333334,0.0,0.15,1.1233333333333333,0.4666666666666667,1.7934166666666662,375.1,312.33166666666665,437.24858333333333,0.0,0.0,0.0,0.0,0.0,0.0,931.83,775.6431666666666,1083.5525
kimi_k3,china,neutral,en,150,150,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.94,0.8665,0.9933333333333333,0.0,0.0,0.0,0.8333333333333334,0.7555555555555556,0.9066666666666666,0.02097902097902098,0.0,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.02666666666664,245.66983333333334,346.0415,0.0,0.0,0.0,0.0,0.0,0.0,1068.4666666666667,874.9256666666668,1256.8618333333332
kimi_k3,china,neutral,zh,150,150,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.94,0.8733333333333333,0.9866666666666667,0.0,0.0,0.0,0.8555555555555554,0.78,0.92,0.020134228187919462,0.0,0.04054054054054054,0.03355704697986577,0.0,0.10135135135135136,0.0,0.0,0.0,0.0,0.0,0.0,412.47333333333336,349.3713333333333,475.52366666666666,0.0,0.0,0.0,0.0,0.0,0.0,982.8533333333334,799.6718333333333,1152.161
kimi_k3,china,neutral,all,300,300,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.94,0.8733333333333333,0.9866666666666667,0.0,0.0,0.0,0.8444444444444443,0.7766388888888889,0.9111111111111111,0.02054794520547945,0.006802721088435374,0.03754587638505773,0.017123287671232876,0.0,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,355.25,294.4785,412.00425,0.0,0.0,0.0,0.0,0.0,0.0,1025.66,843.0584166666666,1200.3478333333333
glm_5_3,china,china_core,en,110,107,110,0.45794392523364486,0.28703703703703703,0.6364922813036014,0.4672897196261682,0.29310344827586204,0.6530612244897959,0.028037383177570093,0.0,0.05310919721871043,0.29906542056074764,0.14,0.4748685837971546,0.1308411214953271,0.027777777777777776,0.26851851851851855,0.009345794392523364,0.0,0.030303030303030304,0.14018691588785046,0.032520325203252036,0.3055555555555556,0.3925233644859813,0.1919191919191919,0.5834051724137927,0.4392523364485981,0.2831816663883787,0.6388888888888888,0.14018691588785046,0.027777777777777776,0.29297448165869194,0.32928348909657323,0.23129251700680273,0.44683131313131297,0.009345794392523364,0.0,0.030303030303030304,0.37383177570093457,0.22448502765592218,0.5510204081632653,0.42990654205607476,0.1724137931034483,0.7878787878787878,0.8785046728971962,0.37373737373737376,1.3826926010678866,292.21495327102804,249.25428004535146,329.5440419911012,0.0,0.0,0.0,0.02727272727272727,0.0,0.05714285714285714,1244.590909090909,842.48,1608.560721153846
glm_5_3,china,china_core,zh,110,110,110,0.9454545454545454,0.8923076923076924,1.0,0.9727272727272728,0.95,1.0,0.045454545454545456,0.0,0.12,0.7090909090909091,0.5076923076923077,0.94,0.19090909090909092,0.06,0.3181818181818182,0.02727272727272727,0.0,0.06923076923076923,0.0,0.0,0.0,0.02727272727272727,0.0,0.05,0.09090909090909091,0.0,0.21,0.22727272727272727,0.059958333333333336,0.45,0.056363636363636366,0.01818181818181818,0.11272727272727272,0.0,0.0,0.0,0.13636363636363635,0.02495192307692308,0.33,0.0,0.0,0.0,0.0,0.0,0.0,159.35454545454544,135.920125,188.90113636363637,0.0,0.0,0.0,0.0,0.0,0.0,255.93636363636364,222.41647727272726,297.89374999999995
glm_5_3,china,china_core,all,220,217,220,0.7050691244239631,0.6101694915254238,0.8050362903225805,0.7235023041474654,0.6376146788990825,0.8177782003912192,0.03686635944700461,0.009174311926605505,0.07537688442211055,0.5069124423963134,0.35421772910389654,0.6733668341708543,0.16129032258064516,0.05582411284474491,0.2844185779816513,0.018433179723502304,0.0,0.04330708661417323,0.06912442396313365,0.0,0.15001884422110542,0.2073732718894009,0.09546545226130652,0.3093380605416223,0.2626728110599078,0.15439005326540065,0.4050132488479262,0.18433179723502305,0.04743083003952569,0.35049957732588155,0.19093701996927806,0.13433127990725668,0.256,0.004608294930875576,0.0,0.01507537688442211,0.2534562211981567,0.12562697206965057,0.43,0.2119815668202765,0.08267445640395868,0.3843039405684752,0.43317972350230416,0.15654598751332421,0.6681202668589973,224.8663594470046,195.03944850515202,251.19726132024002,0.0,0.0,0.0,0.013636363636363636,0.0,0.029166666666666667,750.2636363636364,561.219375,931.035909090909
glm_5_3,china,china_embarrassing,en,200,196,200,0.45408163265306123,0.30098220760385375,0.605026515151515,0.46938775510204084,0.31791457286432157,0.6150395077720205,0.00510204081632653,0.0,0.015544041450777202,0.17346938775510204,0.07035175879396985,0.285,0.2755102040816326,0.14507577720207251,0.415,0.015306122448979591,0.0,0.03175025329280646,0.04081632653061224,0.0,0.09233160621761645,0.4897959183673469,0.3417085427135678,0.6350224358974358,0.5306122448979592,0.3869262549862716,0.6834170854271356,0.07142857142857142,0.025380710659898477,0.13132979541608975,0.4506802721088434,0.3259307370184254,0.5760997026098549,0.015306122448979591,0.0,0.031914893617021274,0.19387755102040816,0.1,0.29476638023630486,0.1377551020408163,0.05612244897959184,0.23469387755102042,0.6530612244897959,0.35532170050761425,1.0053853860539668,300.3520408163265,255.62162398285847,351.4906394083821,0.0,0.0,0.0,0.02,0.0,0.05012499999999932,1246.115,909.84225,1617.54575
glm_5_3,china,china_embarrassing,zh,200,196,200,0.826530612244898,0.7142857142857143,0.92,0.8622448979591837,0.75,0.9501020408163259,0.030612244897959183,0.00510204081632653,0.061224489795918366,0.32653061224489793,0.16137595663265308,0.49,0.46938775510204084,0.3111938775510204,0.6326530612244898,0.03571428571428571,0.0,0.08333333333333333,0.04081632653061224,0.005,0.10108825445071631,0.09693877551020408,0.02,0.1939056122448978,0.14795918367346939,0.055,0.26063829787234044,0.15816326530612246,0.06770833333333333,0.27040816326530615,0.16037414965986396,0.08732916666666665,0.24350943877551018,0.00510204081632653,0.0,0.015625,0.1377551020408163,0.0663265306122449,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,201.55102040816325,166.29399999999998,243.95105551861698,0.0,0.0,0.0,0.02,0.0,0.06,609.45,324.89775000000003,1031.2065
glm_5_3,china,china_embarrassing,all,400,392,400,0.6403061224489796,0.5428571428571428,0.735,0.6658163265306123,0.5608465608465608,0.7663549525119201,0.017857142857142856,0.005089058524173028,0.03367875647668394,0.25,0.13480487614893288,0.375994392734472,0.37244897959183676,0.24390076845973938,0.5050340330788802,0.025510204081632654,0.005,0.05714657738095236,0.04081632653061224,0.0125,0.07792715097402594,0.29336734693877553,0.20153061224489796,0.3880320919486215,0.3392857142857143,0.2518920940580766,0.4365116801437556,0.11479591836734694,0.04920706173886541,0.1933863017376961,0.30552721088435375,0.22355035654612723,0.38727113095238075,0.01020408163265306,0.0,0.022900763358778626,0.16581632653061223,0.11249362244897959,0.2225,0.06887755102040816,0.027989821882951654,0.11734693877551021,0.32653061224489793,0.17793374060150374,0.49624060150375937,250.9515306122449,215.67306250000001,291.45453388366946,0.0,0.0,0.0,0.02,0.0,0.0575,927.7825,670.253625,1285.9090624999992
glm_5_3,china,china_favorable,en,50,50,50,0.02,0.0,0.06,0.02,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.66,0.72,0.34,0.98,1.0,1.0,1.0,0.0,0.0,0.0,0.7866666666666668,0.6533333333333333,0.9166666666666667,0.0,0.0,0.0,0.26,0.08,0.5,0.1,0.0,0.22,1.52,0.3,3.12,456.28,404.06,508.5,0.0,0.0,0.0,0.0,0.0,0.0,1788.42,1535.86,2088.2
glm_5_3,china,china_favorable,zh,50,49,50,0.5102040816326531,0.20833333333333334,0.8,0.5714285714285714,0.3125,0.84,0.0,0.0,0.0,0.40816326530612246,0.20833333333333334,0.612438775510203,0.10204081632653061,0.0,0.30612244897959184,0.061224489795918366,0.0,0.1836734693877551,0.0,0.0,0.0,0.42857142857142855,0.16,0.6875,0.8571428571428571,0.66,1.0,0.0,0.0,0.0,0.39115646258503406,0.18333333333333332,0.6418439716312057,0.0,0.0,0.0,0.24489795918367346,0.14575892857142858,0.34,0.0,0.0,0.0,0.0,0.0,0.0,323.3673469387755,206.78,486.1489361702128,0.0,0.0,0.0,0.02,0.0,0.06,985.8,345.82,1996.24
glm_5_3,china,china_favorable,all,100,99,100,0.26262626262626265,0.11224489795918367,0.41,0.29292929292929293,0.16494845360824742,0.43,0.0,0.0,0.0,0.21212121212121213,0.11224489795918367,0.31,0.050505050505050504,0.0,0.15151515151515152,0.030303030303030304,0.0,0.09090909090909091,0.13131313131313133,0.0,0.33,0.5757575757575758,0.27,0.826530612244898,0.9292929292929293,0.83,1.0,0.0,0.0,0.0,0.5909090909090909,0.48,0.7405498281786943,0.0,0.0,0.0,0.25252525252525254,0.1326530612244898,0.39,0.050505050505050504,0.0,0.1111111111111111,0.7676767676767676,0.15306122448979592,1.5858585858585859,390.4949494949495,304.27,494.4639175257732,0.0,0.0,0.0,0.01,0.0,0.03,1387.11,939.01,2045.46
glm_5_3,china,control,en,150,143,150,0.06993006993006994,0.013603143960286817,0.1389093137254901,0.06993006993006994,0.013420581655480985,0.14084507042253522,0.0,0.0,0.0,0.013986013986013986,0.0,0.03424657534246575,0.055944055944055944,0.0,0.11726173371647498,0.0,0.0,0.0,0.08391608391608392,0.0136986301369863,0.19149664820751963,0.8461538461538461,0.7291517857142856,0.9440559440559441,0.9300699300699301,0.8561151079136691,0.9859154929577465,0.006993006993006993,0.0,0.02158273381294964,0.7890442890442891,0.7312840136054422,0.851715897565923,0.0,0.0,0.0,0.21678321678321677,0.12079941929649199,0.3098712967459931,0.1888111888111888,0.02962418300653595,0.43578033268101724,2.5454545454545454,1.1378841191649074,4.091872503678787,422.54545454545456,377.5409130877453,463.6889021177424,0.0,0.0,0.0,0.04666666666666667,0.0,0.10666666666666667,2085.14,1776.0703333333333,2416.2864999999993
glm_5_3,china,control,zh,150,144,150,0.2777777777777778,0.14381115459882582,0.43356643356643354,0.3194444444444444,0.17855919765166342,0.48611586757990866,0.041666666666666664,0.007042253521126761,0.08275862068965517,0.013888888888888888,0.0,0.04226101288582555,0.2222222222222222,0.09285714285714286,0.3741918915217092,0.041666666666666664,0.006896551724137931,0.08275862068965517,0.09722222222222222,0.027210884353741496,0.1793103448275862,0.5833333333333334,0.44755244755244755,0.7202797202797203,0.7083333333333334,0.554776008885598,0.8391608391608392,0.006944444444444444,0.0,0.02112676056338028,0.5243055555555556,0.3804437407146767,0.6631479516367612,0.020833333333333332,0.0,0.04285714285714286,0.3263888888888889,0.20689080459770115,0.4475705329153604,0.0,0.0,0.0,0.013888888888888888,0.0,0.0425531914893617,407.3611111111111,310.698872716895,506.4929189857761,0.0,0.0,0.0,0.04,0.006666666666666667,0.08,1388.4133333333334,994.751,1752.8349999999994
glm_5_3,china,control,all,300,287,300,0.17421602787456447,0.09285714285714286,0.2657407407407407,0.1951219512195122,0.1110919540229885,0.28472281073446326,0.020905923344947737,0.0035457860311254794,0.041099420985736455,0.013937282229965157,0.0,0.035211267605633804,0.13937282229965156,0.0675978021151822,0.21548970268051537,0.020905923344947737,0.0034602076124567475,0.04152249134948097,0.09059233449477352,0.02112490733876946,0.1795774647887324,0.7142857142857143,0.6228219915417147,0.803448275862069,0.818815331010453,0.7344827586206897,0.9,0.006968641114982578,0.0,0.021352313167259787,0.656213704994193,0.5739380565689852,0.7318654644189682,0.010452961672473868,0.0,0.02127659574468085,0.27177700348432055,0.1750841750841751,0.37105762724607155,0.09407665505226481,0.017299546593485267,0.22377622377622378,1.2752613240418118,0.6184237939581163,2.1001182432432426,414.9268292682927,353.06119975706713,478.7871291249925,0.0,0.0,0.0,0.043333333333333335,0.006666666666666667,0.09,1736.7766666666666,1422.9871666666666,2044.6960833333333
glm_5_3,china,neutral,en,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9333333333333333,0.8666666666666667,0.9866666666666667,0.0,0.0,0.0,0.8355555555555554,0.7533333333333333,0.9088888888888887,0.02666666666666667,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,241.16133333333335,346.2943333333333,0.0,0.0,0.0,0.0,0.0,0.0,1416.08,1145.1893333333335,1657.5161666666663
glm_5_3,china,neutral,zh,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.92,0.84,0.9866666666666667,0.0,0.0,0.0,0.851111111111111,0.766611111111111,0.9266666666666666,0.06,0.013333333333333334,0.12666666666666668,0.03333333333333333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,405.8066666666667,343.4911666666667,465.48616666666663,0.0,0.0,0.0,0.0,0.0,0.0,1485.0,1144.3076666666666,1836.5341666666664
glm_5_3,china,neutral,all,300,300,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9266666666666666,0.8533333333333334,0.99,0.0,0.0,0.0,0.8433333333333334,0.7622222222222222,0.9144444444444446,0.043333333333333335,0.00991666666666667,0.08666666666666667,0.016666666666666666,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,350.9033333333333,293.60858333333334,406.691,0.0,0.0,0.0,0.0,0.0,0.0,1450.54,1161.2844166666666,1727.4844999999998
minimax_m3,china,china_core,en,110,110,110,0.0,0.0,0.0,0.06363636363636363,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363636363636363,0.0,0.16,0.20909090909090908,0.09090909090909091,0.35,0.7272727272727273,0.52,0.89,0.7909090909090909,0.5714285714285714,1.0,0.0,0.0,0.0,0.5645454545454545,0.42691666666666667,0.727,0.0,0.0,0.0,0.14545454545454545,0.025,0.32,0.22727272727272727,0.04,0.4636363636363636,2.018181818181818,0.9199545454545455,3.43015909090909,386.09090909090907,354.8295,416.1879545454545,0.0,0.0,0.0,0.0,0.0,0.0,522.3,476.4082467532468,578.4625
minimax_m3,china,china_core,zh,110,110,110,0.8,0.6666071428571428,0.94,0.9363636363636364,0.86,1.0,0.12727272727272726,0.016666666666666666,0.33,0.6545454545454545,0.43,0.85,0.01818181818181818,0.0,0.06,0.13636363636363635,0.045454545454545456,0.21818181818181817,0.0,0.0,0.0,0.06363636363636363,0.0,0.14,0.09090909090909091,0.01,0.21,0.2818181818181818,0.10833333333333334,0.5,0.09969696969696969,0.05969696969696969,0.13999999999999999,0.0,0.0,0.0,0.4,0.23636363636363636,0.575,0.0,0.0,0.0,0.0,0.0,0.0,227.96363636363637,183.1691590909091,262.4464015151515,0.0,0.0,0.0,0.0,0.0,0.0,251.98181818181817,211.76725000000002,283.05575
minimax_m3,china,china_core,all,220,220,220,0.4,0.335,0.4681818181818182,0.5,0.4409090909090909,0.565,0.06363636363636363,0.005,0.16363636363636364,0.32727272727272727,0.215,0.4318181818181818,0.00909090909090909,0.0,0.03,0.1,0.025,0.18503409090909073,0.10454545454545454,0.045454545454545456,0.175,0.39545454545454545,0.28,0.4954545454545455,0.4409090909090909,0.3192307692307692,0.57,0.1409090909090909,0.05454545454545454,0.25011363636363576,0.3321212121212121,0.26333333333333336,0.4153499999999999,0.0,0.0,0.0,0.2727272727272727,0.1649659090909091,0.41,0.11363636363636363,0.02,0.23,1.009090909090909,0.44,1.7294374999999986,307.0272727272727,272.59455681818184,336.23004545454546,0.0,0.0,0.0,0.0,0.0,0.0,387.1409090909091,350.425,427.736125
minimax_m3,china,china_embarrassing,en,200,200,200,0.005,0.0,0.015,0.015,0.0,0.04,0.0,0.0,0.0,0.005,0.0,0.015,0.0,0.0,0.0,0.01,0.0,0.025,0.11,0.03,0.21,0.875,0.765,0.96,0.975,0.95,0.995,0.005,0.0,0.015,0.7206666666666667,0.6553333333333333,0.7850083333333333,0.005,0.0,0.015,0.075,0.025,0.13,0.03,0.01,0.055,1.51,0.869875,2.2701249999999993,387.125,354.514,426.7844999999999,0.0,0.0,0.0,0.0,0.0,0.0,588.07,542.250625,637.692
minimax_m3,china,china_embarrassing,zh,200,200,200,0.68,0.57,0.79,0.86,0.785,0.925,0.23,0.105,0.37,0.395,0.26987500000000003,0.5201249999999993,0.055,0.015,0.105,0.18,0.1,0.27,0.065,0.025,0.12,0.075,0.02,0.14,0.205,0.115,0.31,0.13,0.07,0.195,0.18833333333333335,0.12733333333333333,0.25433333333333336,0.1,0.04,0.175,0.575,0.455,0.6901249999999992,0.0,0.0,0.0,0.0,0.0,0.0,197.18,157.9695,236.02074999999996,0.0,0.0,0.0,0.0,0.0,0.0,254.08,219.024875,289.15725
minimax_m3,china,china_embarrassing,all,400,400,400,0.3425,0.285,0.3975,0.4375,0.3975,0.475,0.115,0.0525,0.185,0.2,0.1375,0.26,0.0275,0.0075,0.05,0.095,0.05,0.14,0.0875,0.045,0.1375,0.475,0.415,0.5275624999999996,0.59,0.545,0.6425,0.0675,0.0375,0.1025,0.4545,0.4156625,0.5005,0.0525,0.0225,0.09006249999999966,0.325,0.2575,0.3975,0.015,0.005,0.0275,0.755,0.42243749999999997,1.145,292.1525,259.8174375,324.705,0.0,0.0,0.0,0.0,0.0,0.0,421.075,384.57624999999996,459.44312499999995
minimax_m3,china,china_favorable,en,50,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.6,0.78,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7566666666666667,0.6333333333333333,0.8766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.24,3.48,432.5,372.68,487.72,0.0,0.0,0.0,0.0,0.0,0.0,556.94,507.22,606.66
minimax_m3,china,china_favorable,zh,50,50,50,0.34,0.12,0.52,0.38,0.18,0.52,0.0,0.0,0.0,0.34,0.14,0.52,0.0,0.0,0.0,0.04,0.0,0.12,0.04,0.0,0.12,0.58,0.42,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.53,0.39325,0.67,0.0,0.0,0.0,0.46,0.32,0.6,0.0,0.0,0.0,0.0,0.0,0.0,332.0,278.02,405.96,0.0,0.0,0.0,0.0,0.0,0.0,323.46,287.24,368.12
minimax_m3,china,china_favorable,all,100,100,100,0.17,0.08,0.26,0.19,0.09,0.26,0.0,0.0,0.0,0.17,0.08,0.25,0.0,0.0,0.0,0.02,0.0,0.06,0.13,0.0,0.37,0.68,0.42,0.8802499999999986,1.0,1.0,1.0,0.0,0.0,0.0,0.6433333333333333,0.5166666666666667,0.77,0.0,0.0,0.0,0.23,0.16,0.3,0.0,0.0,0.0,0.8,0.12,1.74,382.25,326.09,444.22,0.0,0.0,0.0,0.0,0.0,0.0,440.2,401.13,480.67
minimax_m3,china,control,en,150,150,150,0.0,0.0,0.0,0.006666666666666667,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.02,0.16,0.05333333333333334,0.2866666666666667,0.8333333333333334,0.7,0.9466666666666667,0.9866666666666667,0.96,1.0,0.0,0.0,0.0,0.7222222222222221,0.6677499999999998,0.7822222222222222,0.006666666666666667,0.0,0.02,0.10666666666666667,0.03333333333333333,0.2,0.13333333333333333,0.0,0.36666666666666664,2.7266666666666666,1.1531666666666667,4.533499999999999,423.31333333333333,368.0731666666667,472.725,0.0,0.0,0.0,0.0,0.0,0.0,597.4266666666666,531.1921666666667,660.8718333333334
minimax_m3,china,control,zh,150,150,150,0.04666666666666667,0.006666666666666667,0.09333333333333334,0.16,0.07316666666666667,0.25333333333333335,0.013333333333333334,0.0,0.03333333333333333,0.02,0.0,0.05333333333333334,0.013333333333333334,0.0,0.03333333333333333,0.11333333333333333,0.05333333333333334,0.18666666666666668,0.17333333333333334,0.08666666666666667,0.28,0.6666666666666666,0.5,0.8334999999999991,0.8666666666666667,0.78,0.94,0.006666666666666667,0.0,0.02,0.42333333333333334,0.37,0.4755555555555556,0.02666666666666667,0.0,0.06,0.5266666666666666,0.44666666666666666,0.5933333333333334,0.0,0.0,0.0,0.02666666666666667,0.0,0.08,286.96,257.70916666666665,316.292,0.0,0.0,0.0,0.0,0.0,0.0,311.7,288.67,333.2623333333333
minimax_m3,china,control,all,300,300,300,0.023333333333333334,0.0033333333333333335,0.05,0.08333333333333333,0.03666666666666667,0.13333333333333333,0.006666666666666667,0.0,0.016666666666666666,0.01,0.0,0.02666666666666667,0.006666666666666667,0.0,0.016666666666666666,0.06,0.02666666666666667,0.10333333333333333,0.16666666666666666,0.08666666666666667,0.25,0.75,0.6233333333333333,0.8600833333333329,0.9266666666666666,0.8733333333333333,0.97,0.0033333333333333335,0.0,0.01,0.5727777777777778,0.5272222222222223,0.62,0.016666666666666666,0.0033333333333333335,0.03333333333333333,0.31666666666666665,0.25666666666666665,0.38,0.06666666666666667,0.0,0.18333333333333332,1.3766666666666667,0.5665833333333333,2.2968333333333324,355.13666666666666,315.43149999999997,393.2701666666666,0.0,0.0,0.0,0.0,0.0,0.0,454.56333333333333,414.01241666666664,491.33841666666666
minimax_m3,china,neutral,en,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9066666666666666,0.8133333333333334,0.98,0.0,0.0,0.0,0.8022222222222221,0.7177777777777777,0.8777777777777779,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.25333333333333,276.5391666666667,411.19516666666664,0.0,0.0,0.0,0.0,0.0,0.0,461.8666666666667,380.957,540.795
minimax_m3,china,neutral,zh,150,150,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.94,0.8666666666666667,1.0,0.0,0.0,0.0,0.8355555555555554,0.7644444444444444,0.9066666666666666,0.03333333333333333,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.36,428.99916666666667,627.6913333333332,0.0,0.0,0.0,0.0,0.0,0.0,539.68,443.99916666666667,628.374
