model_key,origin,group,form,lang,n_samples,n_judged,non_answer_rate,non_answer_rate_lo,non_answer_rate_hi,suppressed_rate,suppressed_rate_lo,suppressed_rate_hi,refusal_rate,refusal_rate_lo,refusal_rate_hi,official_line_rate,official_line_rate_lo,official_line_rate_hi,deflection_rate,deflection_rate_lo,deflection_rate_hi,omission_rate,omission_rate_lo,omission_rate_hi,hedged_rate,hedged_rate_lo,hedged_rate_hi,factual_rate,factual_rate_lo,factual_rate_hi,core_fact_present_rate,core_fact_present_rate_lo,core_fact_present_rate_hi,core_fact_denied_rate,core_fact_denied_rate_lo,core_fact_denied_rate_hi,fact_coverage,fact_coverage_lo,fact_coverage_hi,trace_present_answer_absent_rate,trace_present_answer_absent_rate_lo,trace_present_answer_absent_rate_hi,trace_policy_cue_rate,trace_policy_cue_rate_lo,trace_policy_cue_rate_hi,prc_lexicon_hits,prc_lexicon_hits_lo,prc_lexicon_hits_hi,mean_length_tokens,mean_length_tokens_lo,mean_length_tokens_hi,truncation_rate,truncation_rate_lo,truncation_rate_hi,verdict_true_share,verdict_false_share
deepseek_v4_pro,china,control,F10,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7361111111111112,0.5694444444444444,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,355.6666666666667,284.75,457.0833333333333,0.0,0.0,0.0,,
deepseek_v4_pro,china,control,F10,zh,12,12,0.5833333333333334,0.16666666666666666,1.0,0.5833333333333334,0.16666666666666666,1.0,0.5833333333333334,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.8333333333333334,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,151.16666666666666,24.0,278.3333333333333,0.0,0.0,0.0,,
deepseek_v4_pro,china,control,F11,en,12,12,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.9166666666666666,0.5833333333333334,0.16666666666666666,0.9166666666666666,0.0,0.0,0.0,0.48611111111111116,0.1527777777777778,0.7777777777777778,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.5,0.0,1.5,348.0,119.33333333333333,536.1666666666666,0.0,0.0,0.0,,
deepseek_v4_pro,china,control,F11,zh,12,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,,
qwen3_8_max,china,china,F1,en,24,24,0.6666666666666666,0.3333333333333333,0.9166666666666666,0.9166666666666666,0.75,1.0,0.20833333333333334,0.0,0.5,0.4166666666666667,0.125,0.7083333333333334,0.041666666666666664,0.0,0.125,0.25,0.08333333333333333,0.5,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,0.25,0.0,0.5,0.19583333333333333,0.09999999999999999,0.30416666666666664,0.041666666666666664,0.0,0.125,0.2916666666666667,0.125,0.4583333333333333,0.625,0.16666666666666666,1.1666666666666667,267.5,155.82916666666668,406.72395833333326,0.0,0.0,0.0,,
qwen3_8_max,china,china,F1,zh,24,24,0.8333333333333334,0.5833333333333334,1.0,0.875,0.625,1.0,0.25,0.0,0.625,0.5833333333333334,0.25,0.875,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.375,0.125,0.0,0.375,0.20833333333333334,0.041666666666666664,0.4583333333333333,0.18194444444444446,0.07361111111111111,0.30000000000000004,0.0,0.0,0.0,0.375,0.125,0.625,0.0,0.0,0.0,334.6666666666667,177.0375,530.3874999999999,0.0,0.0,0.0,,
qwen3_8_max,china,china,F2,en,24,24,0.5416666666666666,0.20833333333333334,0.8333333333333334,0.9166666666666666,0.75,1.0,0.125,0.0,0.375,0.4166666666666667,0.08333333333333333,0.7083333333333334,0.0,0.0,0.0,0.375,0.125,0.6666666666666666,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0,0.25,0.16666666666666666,0.0,0.3333333333333333,0.2555555555555556,0.10555555555555556,0.45555555555555555,0.041666666666666664,0.0,0.125,0.375,0.16666666666666666,0.625,0.7916666666666666,0.16666666666666666,1.6666666666666667,357.1666666666667,241.940625,470.7989583333333,0.0,0.0,0.0,,
qwen3_8_max,china,china,F2,zh,24,24,0.75,0.375,1.0,0.9583333333333334,0.875,1.0,0.16666666666666666,0.0,0.4166666666666667,0.5833333333333334,0.25,0.875,0.0,0.0,0.0,0.20833333333333334,0.0,0.5,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.20833333333333334,0.041666666666666664,0.4583333333333333,0.15833333333333335,0.07500000000000001,0.24166666666666667,0.0,0.0,0.0,0.5,0.2916666666666667,0.7083333333333334,0.0,0.0,0.0,391.2916666666667,186.88645833333334,624.0520833333333,0.0,0.0,0.0,,
qwen3_8_max,china,china,F3,en,24,24,0.6666666666666666,0.3333333333333333,0.9166666666666666,0.8333333333333334,0.6666666666666666,0.9583333333333334,0.25,0.08333333333333333,0.4583333333333333,0.3333333333333333,0.125,0.5416666666666666,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.0,0.125,0.125,0.0,0.3333333333333333,0.16666666666666666,0.0,0.4166666666666667,0.16666666666666666,0.0,0.4166666666666667,0.21666666666666665,0.06666666666666667,0.4083333333333334,0.125,0.0,0.2916666666666667,0.6666666666666666,0.4166666666666667,0.875,0.4583333333333333,0.08333333333333333,0.875,199.66666666666666,140.29166666666666,264.33854166666663,0.0,0.0,0.0,,
qwen3_8_max,china,china,F3,zh,24,24,0.8333333333333334,0.6666666666666666,0.9583333333333334,0.9583333333333334,0.875,1.0,0.25,0.041666666666666664,0.5416666666666666,0.5416666666666666,0.25,0.7916666666666666,0.041666666666666664,0.0,0.125,0.125,0.041666666666666664,0.25,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.08333333333333333,0.0,0.25,0.2916666666666667,0.08333333333333333,0.5416666666666666,0.14166666666666666,0.025000000000000005,0.27499999999999997,0.041666666666666664,0.0,0.125,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,216.75,152.740625,277.2916666666667,0.0,0.0,0.0,,
qwen3_8_max,china,china,F4,en,24,21,0.7142857142857143,0.42105263157894735,0.9166666666666666,0.8571428571428571,0.6666666666666666,0.9565217391304348,0.19047619047619047,0.0,0.5,0.47619047619047616,0.15789473684210525,0.7727272727272727,0.047619047619047616,0.0,0.14285714285714285,0.14285714285714285,0.041666666666666664,0.3,0.047619047619047616,0.0,0.15789473684210525,0.09523809523809523,0.0,0.2631578947368421,0.09523809523809523,0.0,0.2631578947368421,0.14285714285714285,0.0,0.3181818181818182,0.30317460317460315,0.13968253968253969,0.4695760869565217,0.14285714285714285,0.0,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.8095238095238095,1.2380952380952381,0.38095238095238093,2.1818181818181817,520.3809523809524,282.2244318181818,820.0027777777777,0.125,0.041666666666666664,0.25,,
qwen3_8_max,china,china,F4,zh,24,24,0.75,0.375,1.0,0.9166666666666666,0.75,1.0,0.20833333333333334,0.0,0.4583333333333333,0.5,0.125,0.875,0.041666666666666664,0.0,0.125,0.16666666666666666,0.0,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,0.16666666666666666,0.0,0.4166666666666667,0.23472222222222225,0.11666666666666668,0.3513888888888889,0.0,0.0,0.0,0.8333333333333334,0.6666666666666666,1.0,0.0,0.0,0.0,651.625,312.5416666666667,1044.1364583333332,0.0,0.0,0.0,,
qwen3_8_max,china,china,F5,en,24,24,0.7083333333333334,0.375,0.9583333333333334,1.0,1.0,1.0,0.2916666666666667,0.0,0.625,0.4166666666666667,0.125,0.75,0.0,0.0,0.0,0.2916666666666667,0.041666666666666664,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.4166666666666667,0.1125,0.041666666666666664,0.17916666666666667,0.041666666666666664,0.0,0.125,0.5833333333333334,0.3333333333333333,0.8333333333333334,0.9166666666666666,0.20833333333333334,1.6666666666666667,306.75,192.22604166666667,420.63958333333323,0.0,0.0,0.0,,
qwen3_8_max,china,china,F5,zh,24,24,0.875,0.625,1.0,1.0,1.0,1.0,0.4166666666666667,0.125,0.7083333333333334,0.4583333333333333,0.16666666666666666,0.7916666666666666,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.5,0.06527777777777778,0.025000000000000005,0.10694444444444445,0.0,0.0,0.0,0.5416666666666666,0.2916666666666667,0.8333333333333334,0.0,0.0,0.0,465.0833333333333,246.5625,662.4010416666665,0.0,0.0,0.0,,
qwen3_8_max,china,china,F6,en,24,20,0.15,0.0,0.45,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.42857142857142855,0.85,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2631578947368421,0.15,0.0,0.45,393.75,377.3624401913876,407.94451754385966,0.16666666666666666,0.041666666666666664,0.3333333333333333,,
qwen3_8_max,china,china,F6,zh,24,24,0.2916666666666667,0.08333333333333333,0.5416666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.08333333333333333,0.5833333333333334,0.7083333333333334,0.4583333333333333,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.0,0.0,0.0,275.125,259.6635416666667,290.75312499999995,0.0,0.0,0.0,,
qwen3_8_max,china,china,F7,en,24,24,0.4583333333333333,0.125,0.75,0.4583333333333333,0.125,0.7916666666666666,0.125,0.0,0.375,0.3333333333333333,0.08333333333333333,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.20833333333333334,0.875,0.5416666666666666,0.25,0.875,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.18194444444444446,0.08194444444444444,0.2819444444444445,0.0,0.0,0.0,0.375,0.08333333333333333,0.7083333333333334,0.3333333333333333,0.0,0.8333333333333334,54.833333333333336,41.458333333333336,67.75416666666665,0.0,0.0,0.0,0.4583333333333333,0.2916666666666667
qwen3_8_max,china,china,F7,zh,24,24,0.7083333333333334,0.375,0.9583333333333334,0.7083333333333334,0.375,0.9583333333333334,0.08333333333333333,0.0,0.25,0.625,0.3333333333333333,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.041666666666666664,0.625,0.2916666666666667,0.041666666666666664,0.625,0.625,0.2916666666666667,0.875,0.13333333333333333,0.041666666666666664,0.2416666666666667,0.0,0.0,0.0,0.4166666666666667,0.20833333333333334,0.6666666666666666,0.0,0.0,0.0,80.08333333333333,62.83020833333334,97.16666666666667,0.0,0.0,0.0,0.20833333333333334,0.08333333333333333
qwen3_8_max,china,china,F8,en,24,24,0.0,0.0,0.0,0.4166666666666667,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.125,0.75,0.0,0.0,0.0,0.5833333333333334,0.25,0.875,0.625,0.25,0.875,0.0,0.0,0.0,0.3625,0.25,0.4875,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,117.45833333333333,84.60729166666667,146.08333333333334,0.0,0.0,0.0,,
qwen3_8_max,china,china,F8,zh,24,24,0.5,0.25,0.7916666666666666,0.625,0.3333333333333333,0.876041666666661,0.125,0.0,0.375,0.3333333333333333,0.125,0.5833333333333334,0.041666666666666664,0.0,0.125,0.125,0.0,0.2916666666666667,0.0,0.0,0.0,0.375,0.08333333333333333,0.626041666666661,0.4166666666666667,0.125,0.7083333333333334,0.25,0.08333333333333333,0.4583333333333333,0.2513888888888889,0.11666666666666668,0.39305555555555555,0.125,0.0,0.2916666666666667,0.5416666666666666,0.25,0.8333333333333334,0.0,0.0,0.0,215.95833333333334,146.66354166666665,271.4166666666667,0.0,0.0,0.0,,
qwen3_8_max,china,china,F9,en,24,24,0.125,0.0,0.375,0.4166666666666667,0.08333333333333333,0.7083333333333334,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.2916666666666667,0.875,0.625,0.3333333333333333,0.9166666666666666,0.0,0.0,0.0,0.5027777777777778,0.31111111111111117,0.6638888888888889,0.041666666666666664,0.0,0.125,0.16666666666666666,0.041666666666666664,0.2916666666666667,0.0,0.0,0.0,172.83333333333334,128.24895833333332,204.79166666666666,0.0,0.0,0.0,,
qwen3_8_max,china,china,F9,zh,24,24,0.4166666666666667,0.16666666666666666,0.7083333333333334,0.5833333333333334,0.2916666666666667,0.875,0.08333333333333333,0.0,0.25,0.3333333333333333,0.125,0.5833333333333334,0.0,0.0,0.0,0.16666666666666666,0.041666666666666664,0.3333333333333333,0.0,0.0,0.0,0.4166666666666667,0.125,0.7083333333333334,0.4583333333333333,0.125,0.7916666666666666,0.125,0.041666666666666664,0.25,0.42361111111111116,0.2666666666666667,0.5916666666666667,0.041666666666666664,0.0,0.125,0.5833333333333334,0.4583333333333333,0.6666666666666666,0.0,0.0,0.0,257.375,196.08333333333334,310.41770833333334,0.0,0.0,0.0,,
qwen3_8_max,china,china,F10,en,24,24,0.5416666666666666,0.25,0.8333333333333334,0.7916666666666666,0.5416666666666666,0.9583333333333334,0.16666666666666666,0.0,0.4166666666666667,0.375,0.08333333333333333,0.6666666666666666,0.0,0.0,0.0,0.25,0.08333333333333333,0.4583333333333333,0.08333333333333333,0.0,0.25,0.125,0.041666666666666664,0.25,0.20833333333333334,0.0,0.4583333333333333,0.20833333333333334,0.041666666666666664,0.4583333333333333,0.2972222222222222,0.15555555555555556,0.45555555555555555,0.041666666666666664,0.0,0.125,0.6666666666666666,0.5416666666666666,0.7916666666666666,0.5416666666666666,0.16666666666666666,0.9177083333333276,293.6666666666667,191.80312500000002,400.34374999999994,0.0,0.0,0.0,,
qwen3_8_max,china,china,F10,zh,24,24,0.75,0.5,1.0,0.9583333333333334,0.875,1.0,0.25,0.0,0.5,0.5,0.125,0.875,0.0,0.0,0.0,0.20833333333333334,0.0,0.5,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.125,0.125,0.0,0.375,0.18611111111111112,0.10000000000000002,0.26666666666666666,0.0,0.0,0.0,0.8333333333333334,0.6666666666666666,1.0,0.0,0.0,0.0,341.125,196.36875,509.375,0.0,0.0,0.0,,
qwen3_8_max,china,china,F11,en,24,19,0.6842105263157895,0.38452380952380955,0.9047619047619048,0.7368421052631579,0.46571428571428575,0.9523809523809523,0.21052631578947367,0.0,0.5263157894736842,0.3684210526315789,0.10526315789473684,0.6470588235294118,0.10526315789473684,0.0,0.3157894736842105,0.05263157894736842,0.0,0.2,0.05263157894736842,0.0,0.15789473684210525,0.21052631578947367,0.0,0.5263157894736842,0.2631578947368421,0.047619047619047616,0.5714285714285714,0.15789473684210525,0.0,0.47368421052631576,0.28421052631578947,0.06666666666666668,0.5684210526315789,0.05263157894736842,0.0,0.2,0.21052631578947367,0.047619047619047616,0.47058823529411764,0.7368421052631579,0.047619047619047616,1.5714285714285714,384.7368421052632,163.76470588235293,620.4285714285714,0.20833333333333334,0.0,0.5,,
qwen3_8_max,china,china,F11,zh,24,23,0.6521739130434783,0.34782608695652173,0.9166666666666666,0.7391304347826086,0.4583333333333333,0.9565217391304348,0.21739130434782608,0.0,0.5,0.43478260869565216,0.17391304347826086,0.7083333333333334,0.0,0.0,0.0,0.08695652173913043,0.0,0.21739130434782608,0.17391304347826086,0.0,0.3818452380952332,0.08695652173913043,0.0,0.21739130434782608,0.2608695652173913,0.041666666666666664,0.5652173913043478,0.13043478260869565,0.0,0.391304347826087,0.3594202898550724,0.15,0.6,0.0,0.0,0.0,0.5217391304347826,0.2916666666666667,0.7727272727272727,0.0,0.0,0.0,838.7826086956521,277.875,1580.0285714285712,0.041666666666666664,0.0,0.125,,
qwen3_8_max,china,control,F1,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7638888888888888,0.6527777777777778,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.75,534.0,427.42083333333335,605.5041666666658,0.0,0.0,0.0,,
qwen3_8_max,china,control,F1,zh,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.75,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6944444444444443,0.5555555555555555,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,536.0833333333334,463.25,608.5,0.0,0.0,0.0,,
qwen3_8_max,china,control,F2,en,12,12,0.0,0.0,0.0,0.25,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.75,0.5,1.0,0.75,0.5,1.0,0.0,0.0,0.0,0.625,0.3888888888888889,0.8611111111111113,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.25,0.0,0.5833333333333334,411.75,303.0833333333333,527.6666666666666,0.0,0.0,0.0,,
qwen3_8_max,china,control,F2,zh,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7083333333333334,0.5277777777777778,0.8611111111111113,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,597.5833333333334,470.6666666666667,724.5,0.0,0.0,0.0,,
qwen3_8_max,china,control,F3,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.5694444444444443,0.3611111111111111,0.8055555555555557,0.0,0.0,0.0,0.9166666666666666,0.75,1.0,0.25,0.08333333333333333,0.3333333333333333,411.8333333333333,313.3333333333333,510.3333333333333,0.0,0.0,0.0,,
qwen3_8_max,china,control,F3,zh,12,12,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.75,0.8333333333333334,0.5,1.0,0.0,0.0,0.0,0.47222222222222215,0.27777777777777773,0.7500000000000001,0.08333333333333333,0.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,853.9166666666666,803.0833333333334,917.1666666666666,0.0,0.0,0.0,,
qwen3_8_max,china,control,F4,en,12,11,0.0,0.0,0.0,0.09090909090909091,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.25,0.0,0.0,0.0,0.9090909090909091,0.75,1.0,0.9090909090909091,0.75,1.0,0.0,0.0,0.0,0.8181818181818183,0.5972222222222222,0.9722222222222223,0.09090909090909091,0.0,0.25,0.2727272727272727,0.0,0.5454545454545454,0.8181818181818182,0.0,2.6666666666666665,2043.1818181818182,1499.5454545454545,2475.0,0.08333333333333333,0.0,0.25,,
qwen3_8_max,china,control,F4,zh,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.75,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8194444444444443,0.7777777777777777,0.8611111111111112,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1467.75,1033.9166666666667,2164.4166666666665,0.0,0.0,0.0,,
qwen3_8_max,china,control,F5,en,12,12,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.75,0.25,1.0,0.0,0.0,0.0,0.2638888888888889,0.16666666666666666,0.36111111111111116,0.25,0.0,0.75,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0,331.1666666666667,297.5,364.8333333333333,0.0,0.0,0.0,,
qwen3_8_max,china,control,F5,zh,12,12,0.0,0.0,0.0,0.5,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.5,0.08333333333333333,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.9166666666666666,0.0,0.0,0.0,0.3888888888888889,0.2222222222222222,0.5555555555555556,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,540.5833333333334,491.6666666666667,599.0833333333334,0.0,0.0,0.0,,
qwen3_8_max,china,control,F6,en,12,11,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,377.72727272727275,347.4166666666667,406.4166666666667,0.08333333333333333,0.0,0.25,,
qwen3_8_max,china,control,F6,zh,12,12,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,256.4166666666667,234.16666666666666,281.8333333333333,0.0,0.0,0.0,,
qwen3_8_max,china,control,F7,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2083333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.166666666666664,33.333333333333336,39.0,0.0,0.0,0.0,1.0,0.0
qwen3_8_max,china,control,F7,zh,12,12,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.8333333333333334,0.5,1.0,0.9166666666666666,0.75,1.0,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.2916666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,64.5,47.166666666666664,81.83333333333333,0.0,0.0,0.0,0.5,0.0
qwen3_8_max,china,control,F8,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.29166666666666663,0.16666666666666666,0.41666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,65.0,84.33333333333333,0.0,0.0,0.0,,
qwen3_8_max,china,control,F8,zh,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3055555555555555,0.16666666666666666,0.4583333333333334,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,153.75,98.33333333333333,199.83333333333334,0.0,0.0,0.0,,
qwen3_8_max,china,control,F9,en,12,12,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,0.8333333333333334,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.38888888888888884,0.611111111111111,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.25,173.83333333333334,160.16666666666666,193.0,0.0,0.0,0.0,,
qwen3_8_max,china,control,F9,zh,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5555555555555555,0.3333333333333333,0.7777777777777778,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,263.9166666666667,213.83333333333334,309.5833333333333,0.0,0.0,0.0,,
qwen3_8_max,china,control,F10,en,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7361111111111112,0.638888888888889,0.8472222222222223,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.3333333333333333,0.0,1.0,507.1666666666667,378.25,622.75,0.0,0.0,0.0,,
qwen3_8_max,china,control,F10,zh,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.8333333333333335,0.0,0.0,0.0,0.5,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,596.0833333333334,484.5,707.6666666666666,0.0,0.0,0.0,,
